timestamp_begin_et,timestamp_end_et,CT,ME,NH,NEMA,RI,SEMA,VT,WCMA,System Total
2021-08-19 15:00:00,2021-08-19 16:00:00,4913.115,1745.444,1780.044,4065.409,1436.944,2522.32,718.656,2618.763,19800.695
2021-08-19 16:00:00,2021-08-19 17:00:00,4973.6,1740.191,1779.538,4116.847,1439.793,2592.115,738.155,2620.493,20000.732
2021-08-19 17:00:00,2021-08-19 18:00:00,5022.77,1747.837,1794.966,4062.712,1422.812,2636.545,755.32,2624.208,20067.17
2021-08-19 18:00:00,2021-08-19 19:00:00,4951.912,1723.54,1780.723,3919.598,1386.815,2617.976,759.535,2621.511,19761.61
2021-08-19 19:00:00,2021-08-19 20:00:00,4853.916,1694.385,1752.171,3847.151,1364.432,2582.69,749.926,2593.359,19438.03
2021-08-19 20:00:00,2021-08-19 21:00:00,4754.918,1587.742,1709.499,3760.184,1345.714,2533.221,731.168,2554.018,18976.464
2021-08-19 21:00:00,2021-08-19 22:00:00,4486.277,1529.962,1620.714,3606.51,1287.63,2402.657,700.812,2436.104,18070.666
2021-08-19 22:00:00,2021-08-19 23:00:00,4114.201,1423.214,1499.343,3402.233,1201.815,2221.862,657.8,2280.203,16800.671
2021-08-19 23:00:00,2021-08-20 00:00:00,3744.052,1326.39,1382.724,3176.241,1110.063,2037.693,610.901,2121.559,15509.623
2021-08-20 00:00:00,2021-08-20 01:00:00,3461.782,1279.901,1292.171,3001.712,1031.516,1892.102,582.968,1998.45,14540.602
2021-08-20 01:00:00,2021-08-20 02:00:00,3250.306,1220.347,1231.653,2858.407,979.117,1792.397,562.053,1899.477,13793.757
2021-08-20 02:00:00,2021-08-20 03:00:00,3102.779,1194.01,1194.931,2775.109,944.896,1722.126,552.024,1842.971,13328.846
2021-08-20 03:00:00,2021-08-20 04:00:00,3016.635,1182.406,1179.677,2734.322,922.289,1684.667,548.567,1811.092,13079.655
2021-08-20 04:00:00,2021-08-20 05:00:00,3006.981,1196.88,1199.119,2759.244,921.128,1690.759,555.506,1819.162,13148.779
2021-08-20 05:00:00,2021-08-20 06:00:00,3131.938,1250.208,1266.991,2867.266,945.879,1746.436,585.547,1896.773,13691.038
2021-08-20 06:00:00,2021-08-20 07:00:00,3351.365,1354.4,1373.703,3049.014,996.004,1847.912,631.15,2017.228,14620.776
2021-08-20 07:00:00,2021-08-20 08:00:00,3643.205,1484.008,1482.444,3212.36,1083.218,1998.604,657.874,2141.002,15702.715
2021-08-20 08:00:00,2021-08-20 09:00:00,3913.608,1581.314,1580.429,3336.139,1162.168,2116.432,666.259,2233.664,16590.013
2021-08-20 09:00:00,2021-08-20 10:00:00,4110.323,1683.273,1652.964,3461.816,1219.737,2215.63,633.567,2297.48,17274.79
2021-08-20 10:00:00,2021-08-20 11:00:00,4286.394,1749.207,1707.783,3547.593,1269.762,2284.498,592.828,2362.235,17800.300
2021-08-20 11:00:00,2021-08-20 12:00:00,4434.213,1811.581,1762.312,3577.675,1319.865,2351.666,561.03,2386.176,18204.518
2021-08-20 12:00:00,2021-08-20 13:00:00,4543.42,1863.674,1817.98,3619.476,1338.135,2398.731,557.268,2411.357,18550.041
2021-08-20 13:00:00,2021-08-20 14:00:00,4654.741,1901.964,1873.521,3621.218,1366.114,2471.648,565.157,2459.339,18913.702
2021-08-20 14:00:00,2021-08-20 15:00:00,4754.706,1921.874,1918.576,3643.144,1401.279,2505.258,584.202,2484.043,19213.082
2021-08-20 15:00:00,2021-08-20 16:00:00,4766.159,1940.802,1965.468,3673.626,1409.642,2553.034,632.028,2495.506,19436.265
2021-08-20 16:00:00,2021-08-20 17:00:00,4766.43,1948.191,1998.242,3744.452,1386.303,2576.402,685.141,2526.627,19631.788
2021-08-20 17:00:00,2021-08-20 18:00:00,4842.306,1964.668,2011.99,3766.651,1398.753,2561.104,749.089,2537.997,19832.558
2021-08-20 18:00:00,2021-08-20 19:00:00,4741.014,1925.276,1985.438,3728.833,1390.34,2556.121,799.911,2561.047,19687.98
2021-08-20 19:00:00,2021-08-20 20:00:00,4653.841,1877.548,1937.734,3678.607,1361.988,2523.312,813.067,2535.018,19381.115
2021-08-20 20:00:00,2021-08-20 21:00:00,4569.899,1836.09,1891.4,3606.736,1333.323,2460.181,806.705,2504.146,19008.48
2021-08-20 21:00:00,2021-08-20 22:00:00,4328.704,1727.641,1771.23,3457.997,1265.754,2319.275,776.547,2397.72,18044.868
2021-08-20 22:00:00,2021-08-20 23:00:00,4023.362,1602.043,1624.118,3282.166,1175.256,2133.295,722.526,2259.306,16822.072
2021-08-20 23:00:00,2021-08-21 00:00:00,3706.173,1461.752,1485.761,3084.017,1082.89,1942.072,667.924,2104.871,15535.46
2021-08-21 00:00:00,2021-08-21 01:00:00,3429.896,1354.568,1386.377,2914.22,1004.176,1790.147,626.416,1990.264,14496.064
2021-08-21 01:00:00,2021-08-21 02:00:00,3224.609,1302.465,1311.719,2782.998,953.942,1681.232,600.794,1889.627,13747.386
2021-08-21 02:00:00,2021-08-21 03:00:00,3076.912,1259.776,1262.764,2684.749,914.157,1604.438,583.081,1825.066,13210.943
2021-08-21 03:00:00,2021-08-21 04:00:00,2976.296,1232.45,1244.237,2627.489,892.601,1561.693,571.506,1777.588,12883.86
2021-08-21 04:00:00,2021-08-21 05:00:00,2925.178,1223.345,1238.765,2604.875,881.1,1552.046,569.489,1770.093,12764.891
2021-08-21 05:00:00,2021-08-21 06:00:00,2953.644,1252.996,1255.416,2637.363,887.3,1567.693,575.993,1792.951,12923.356
2021-08-21 06:00:00,2021-08-21 07:00:00,3042.883,1317.207,1299.406,2695.968,906.426,1610.104,592.461,1825.622,13290.077
2021-08-21 07:00:00,2021-08-21 08:00:00,3243.928,1435.228,1392.925,2855.475,969.988,1729.522,601.867,1904.168,14133.101
2021-08-21 08:00:00,2021-08-21 09:00:00,3526.553,1562.356,1542.523,3073.691,1070.568,1874.843,586.41,2006.666,15243.61
2021-08-21 09:00:00,2021-08-21 10:00:00,3780.026,1655.801,1670.33,3277.94,1171.312,2047.895,549.719,2121.51,16274.533
2021-08-21 10:00:00,2021-08-21 11:00:00,4030.519,1710.897,1771.547,3480.727,1254.971,2210.113,520.857,2215.429,17195.060
2021-08-21 11:00:00,2021-08-21 12:00:00,4299.158,1732.661,1841.563,3635.822,1323.507,2347.158,530.816,2294.5,18005.185
2021-08-21 12:00:00,2021-08-21 13:00:00,4547.232,1715.161,1891.027,3746.007,1379.111,2460.379,549.189,2392.151,18680.257
2021-08-21 13:00:00,2021-08-21 14:00:00,4762.702,1690.622,1920.363,3781.615,1425.068,2554.895,572.622,2435.871,19143.758
2021-08-21 14:00:00,2021-08-21 15:00:00,4859.02,1674.279,1917.962,3815.974,1460.776,2634.915,605.406,2496.464,19464.796
2021-08-21 15:00:00,2021-08-21 16:00:00,4901.542,1660.229,1929.494,3890.902,1474.958,2715.341,642.672,2562.112,19777.250
2021-08-21 16:00:00,2021-08-21 17:00:00,4950.154,1667.201,1935.643,3923.501,1492.108,2773.437,707.504,2626.176,20075.724
2021-08-21 17:00:00,2021-08-21 18:00:00,4948.09,1673.601,1928.928,3874.385,1498.395,2805.439,785.5,2678.142,20192.48
2021-08-21 18:00:00,2021-08-21 19:00:00,4891.132,1635.154,1877.992,3783.402,1450.339,2776.477,816.5,2671.839,19902.835
2021-08-21 19:00:00,2021-08-21 20:00:00,4799.151,1609.595,1819.706,3662.718,1408.867,2683.615,822.051,2626.202,19431.905
2021-08-21 20:00:00,2021-08-21 21:00:00,4735.038,1569.762,1769.752,3600.681,1389.874,2601.541,810.387,2581.441,19058.476
2021-08-21 21:00:00,2021-08-21 22:00:00,4508.453,1483.425,1658.743,3464.194,1324.848,2443.855,778.094,2453.161,18114.773
2021-08-21 22:00:00,2021-08-21 23:00:00,4201.108,1382.206,1526.675,3289.008,1239.88,2255.862,733.296,2287.964,16915.999
2021-08-21 23:00:00,2021-08-22 00:00:00,3867.183,1301.436,1405.218,3091.337,1146.663,2068.158,679.706,2118.091,15677.792
2021-08-22 00:00:00,2021-08-22 01:00:00,3567.517,1120.765,1310.613,2916.194,1069.455,1918.056,640.759,1979.881,14523.240
2021-08-22 01:00:00,2021-08-22 02:00:00,3341.857,1055.115,1243.37,2774.495,1011.002,1798.64,613.899,1884.334,13722.712
2021-08-22 02:00:00,2021-08-22 03:00:00,3193.229,1021.717,1198.559,2683.27,972.808,1722.635,597.034,1816.18,13205.432
2021-08-22 03:00:00,2021-08-22 04:00:00,3109.83,1025.587,1171.69,2618.221,947.189,1674.37,585.761,1765.931,12898.579
2021-08-22 04:00:00,2021-08-22 05:00:00,3066.965,1024.062,1157.38,2579.45,933.85,1653.951,582.695,1746.245,12744.598
2021-08-22 05:00:00,2021-08-22 06:00:00,3081.258,1046.179,1168.5,2571.533,935.256,1657.498,586.514,1745.992,12792.73
2021-08-22 06:00:00,2021-08-22 07:00:00,3128.431,1094.394,1195.059,2597.798,948.216,1680.251,597.351,1754.318,12995.818
2021-08-22 07:00:00,2021-08-22 08:00:00,3256.44,1164.627,1253.752,2649.821,972.029,1748.611,617.505,1809.022,13471.807
2021-08-22 08:00:00,2021-08-22 09:00:00,3429.052,1266.821,1346.7,2757.373,1014.194,1842.473,632.479,1900.318,14189.41
2021-08-22 09:00:00,2021-08-22 10:00:00,3585.439,1329.925,1418.502,2854.212,1049.451,1956.12,609.001,1980.006,14782.656
2021-08-22 10:00:00,2021-08-22 11:00:00,3729.341,1367.012,1480.138,2956.589,1052.231,2052.328,555.559,2036.467,15229.665
2021-08-22 11:00:00,2021-08-22 12:00:00,3799.483,1401.426,1524.381,3027.815,994.372,2091.588,542.259,2101.866,15483.190
2021-08-22 12:00:00,2021-08-22 13:00:00,3784.034,1542.926,1546.28,3076.409,971.149,2122.723,580.323,2132.336,15756.18
2021-08-22 13:00:00,2021-08-22 14:00:00,3709.953,1719.807,1539.832,3120.517,952.389,2140.132,632.437,2123.894,15938.961
2021-08-22 14:00:00,2021-08-22 15:00:00,3641.527,1721.646,1519.922,3144.171,936.108,2136.387,671.751,2120.975,15892.487
2021-08-22 15:00:00,2021-08-22 16:00:00,3613.86,1726.06,1512.264,3161.492,938.683,2136.477,678.039,2116.489,15883.364
2021-08-22 16:00:00,2021-08-22 17:00:00,3632.983,1746.554,1528.481,3162.289,946.969,2141.19,728.968,2123.273,16010.707
2021-08-22 17:00:00,2021-08-22 18:00:00,3715.471,1752.614,1557.359,3197.715,962.968,2183.036,786.222,2160.505,16315.890
2021-08-22 18:00:00,2021-08-22 19:00:00,3742.914,1738.834,1545.319,3208.877,962.715,2178.029,803.536,2144.956,16325.180
2021-08-22 19:00:00,2021-08-22 20:00:00,3730.326,1734.669,1516.64,3185.998,971.615,2141.922,799.893,2128.954,16210.017
2021-08-22 20:00:00,2021-08-22 21:00:00,3678.507,1618.79,1471.062,3152.506,968.992,2091.703,783.165,2093.081,15857.806
2021-08-22 21:00:00,2021-08-22 22:00:00,3511.161,1514.105,1389.407,3052.935,931.2,1990.104,744.905,2013.075,15146.892
2021-08-22 22:00:00,2021-08-22 23:00:00,3278.229,1368.39,1299.97,2905.573,885.177,1861.307,693.58,1907.317,14199.543
2021-08-22 23:00:00,2021-08-23 00:00:00,3038.825,1165.954,1214.797,2743.4,837.129,1719.172,642.332,1799.958,13161.567
2021-08-23 00:00:00,2021-08-23 01:00:00,2861.508,1158.55,1152.732,2618.451,798.897,1609.051,610.618,1702.996,12512.803
2021-08-23 01:00:00,2021-08-23 02:00:00,2756.223,1126.844,1115.77,2524.181,774.679,1531.138,589.231,1632.556,12050.622
2021-08-23 02:00:00,2021-08-23 03:00:00,2705.866,1119.032,1094.807,2467.885,765.415,1485.78,575.446,1597.782,11812.013
2021-08-23 03:00:00,2021-08-23 04:00:00,2692.395,1101.074,1094.8,2455.943,753.927,1470.297,569.182,1590.556,11728.174
2021-08-23 04:00:00,2021-08-23 05:00:00,2755.373,1141.523,1126.814,2507.148,762.671,1498.7,575.963,1626.098,11994.29
2021-08-23 05:00:00,2021-08-23 06:00:00,2936.273,1220.093,1209.405,2652.609,808.298,1581.479,605.875,1735.79,12749.822
2021-08-23 06:00:00,2021-08-23 07:00:00,3210.185,1337.601,1326.053,2859.927,871.983,1704.321,652.817,1887.579,13850.466
2021-08-23 07:00:00,2021-08-23 08:00:00,3516.889,1444.919,1450.299,3055.915,951.602,1863.056,680.742,2032.663,14996.085
2021-08-23 08:00:00,2021-08-23 09:00:00,3782.222,1530.05,1558.753,3215.282,1030.648,1997.232,685.399,2149.088,15948.674
2021-08-23 09:00:00,2021-08-23 10:00:00,3933.559,1605.783,1638.673,3343.016,1104.553,2101.822,673.229,2254.523,16655.158
2021-08-23 10:00:00,2021-08-23 11:00:00,4075.028,1631.98,1710.117,3476.526,1178.182,2209.544,666.591,2336.473,17284.441
2021-08-23 11:00:00,2021-08-23 12:00:00,4173.117,1655.578,1758.199,3607.39,1252.016,2278.941,658.372,2386.05,17769.663
2021-08-23 12:00:00,2021-08-23 13:00:00,4225.919,1669.224,1787.339,3702.119,1317.6,2349.213,667.11,2446.798,18165.322
2021-08-23 13:00:00,2021-08-23 14:00:00,4255.98,1674.946,1809.093,3771.533,1367.362,2468.155,694.964,2504.041,18546.074
2021-08-23 14:00:00,2021-08-23 15:00:00,4239.282,1662.469,1808.559,3848.314,1380.73,2590.369,705.903,2524.511,18760.137
2021-08-23 15:00:00,2021-08-23 16:00:00,4251.225,1660.022,1798.203,3922.546,1327.121,2685.359,737.586,2500.093,18882.155
2021-08-23 16:00:00,2021-08-23 17:00:00,4271.536,1670.023,1785.804,3893.909,1289.992,2709.882,768.584,2493.877,18883.607
2021-08-23 17:00:00,2021-08-23 18:00:00,4334.298,1697.677,1791.766,3807.422,1275.463,2672.827,797.101,2485.217,18861.771
2021-08-23 18:00:00,2021-08-23 19:00:00,4310.77,1690.431,1771.14,3671.415,1251.732,2622.996,816.858,2443.829,18579.171
2021-08-23 19:00:00,2021-08-23 20:00:00,4243.132,1660.21,1727.868,3588.974,1227.919,2549.358,822.474,2401.035,18220.97
2021-08-23 20:00:00,2021-08-23 21:00:00,4154.505,1609.017,1658.017,3462.009,1197.423,2416.982,811.252,2339.016,17648.221
2021-08-23 21:00:00,2021-08-23 22:00:00,3922.128,1507.114,1547.693,3289.119,1146.048,2242.64,773.618,2220.601,16648.961
2021-08-23 22:00:00,2021-08-23 23:00:00,3625.369,1389.463,1420.73,3090.929,1078.538,2058.969,716.585,2082.488,15463.071
2021-08-23 23:00:00,2021-08-24 00:00:00,3323.726,1303.54,1311.563,2883.436,1005.361,1891.243,659.016,1926.719,14304.604
2021-08-24 00:00:00,2021-08-24 01:00:00,3083.104,1233.292,1236.531,2736.249,948.333,1780.22,623.954,1832.852,13474.535
2021-08-24 01:00:00,2021-08-24 02:00:00,2921.559,1199.833,1188.031,2635.694,906.037,1698.76,597.48,1757.499,12904.893
2021-08-24 02:00:00,2021-08-24 03:00:00,2824.329,1171.862,1158.499,2568.437,879.921,1641.44,581.781,1709.983,12536.252
2021-08-24 03:00:00,2021-08-24 04:00:00,2761.936,1158.26,1152.019,2534.696,862.67,1605.55,573.97,1679.139,12328.24
2021-08-24 04:00:00,2021-08-24 05:00:00,2766.023,1184.806,1173.835,2542.455,863.676,1614.465,581.517,1696.065,12422.842
2021-08-24 05:00:00,2021-08-24 06:00:00,2895.276,1242.399,1250.657,2666.503,901.299,1677.37,613.106,1792.187,13038.797
2021-08-24 06:00:00,2021-08-24 07:00:00,3136.556,1354.584,1361.614,2900.312,953.481,1789.964,661.749,1930.393,14088.653
2021-08-24 07:00:00,2021-08-24 08:00:00,3457.895,1495.064,1477.074,3105.669,1040.683,1921.371,683.882,2063.001,15244.639
2021-08-24 08:00:00,2021-08-24 09:00:00,3750.095,1592.526,1598.198,3251.41,1107.023,2007.14,672.309,2144.746,16123.447
2021-08-24 09:00:00,2021-08-24 10:00:00,4007.632,1669.066,1682.857,3391.893,1174.163,2065.099,644.12,2209.894,16844.724
2021-08-24 10:00:00,2021-08-24 11:00:00,4298.003,1742.237,1787.693,3592.4,1276.073,2124.757,658.095,2293.412,17772.67
2021-08-24 11:00:00,2021-08-24 12:00:00,4611.634,1788.99,1888.166,3762.346,1361.838,2209.212,632.804,2422.552,18677.542
2021-08-24 12:00:00,2021-08-24 13:00:00,4896.755,1853.569,1970.725,3940.891,1438.663,2335.446,608.092,2536.376,19580.517
2021-08-24 13:00:00,2021-08-24 14:00:00,5155.798,1897.518,2042.728,4103.295,1504.82,2505.39,609.26,2647.981,20466.79
2021-08-24 14:00:00,2021-08-24 15:00:00,5311.222,1918.24,2097.887,4273.567,1559.539,2649.689,613.592,2734.95,21158.686
2021-08-24 15:00:00,2021-08-24 16:00:00,5477.948,1945.219,2142.063,4412.107,1594.273,2780.654,639.474,2813.727,21805.465
2021-08-24 16:00:00,2021-08-24 17:00:00,5630.733,1963.428,2178.363,4507.708,1637.024,2900.342,709.337,2925.49,22452.425
2021-08-24 17:00:00,2021-08-24 18:00:00,5712.388,1984.068,2206.664,4570.69,1644.976,2993.545,798.741,3012.758,22923.83
2021-08-24 18:00:00,2021-08-24 19:00:00,5590.902,1953.819,2173.333,4453.528,1608.978,2977.305,863.226,3013.243,22634.334
2021-08-24 19:00:00,2021-08-24 20:00:00,5340.444,1893.433,2097.199,4302.179,1550.404,2870.125,868.312,2914.633,21836.729
2021-08-24 20:00:00,2021-08-24 21:00:00,5094.679,1837.513,2012.993,4173.871,1498.998,2761.004,853.551,2821.406,21054.015
2021-08-24 21:00:00,2021-08-24 22:00:00,4727.325,1718.321,1854.13,3952.734,1400.591,2559.3,811.292,2637.969,19661.662
2021-08-24 22:00:00,2021-08-24 23:00:00,4269.009,1604.495,1669.411,3684.023,1284.236,2319.73,741.07,2408.213,17980.187
2021-08-24 23:00:00,2021-08-25 00:00:00,3852.471,1457.44,1515.105,3403.521,1165.839,2094.238,678.367,2213.242,16380.223
2021-08-25 00:00:00,2021-08-25 01:00:00,3516.017,1354.271,1400.55,3172.625,1073.22,1926.057,636.466,2053.166,15132.372
2021-08-25 01:00:00,2021-08-25 02:00:00,3279.345,1291.593,1321.895,2991.843,1009.863,1799.944,604.746,1937.385,14236.614
2021-08-25 02:00:00,2021-08-25 03:00:00,3107.777,1244.154,1268.39,2871.52,960.437,1715.715,587.728,1856.812,13612.533
2021-08-25 03:00:00,2021-08-25 04:00:00,2995.833,1243.343,1240.654,2804.461,930.579,1665.889,576.939,1807.763,13265.461
2021-08-25 04:00:00,2021-08-25 05:00:00,2967.39,1256.798,1243.87,2804.199,923.744,1661.618,582.498,1807.565,13247.682
2021-08-25 05:00:00,2021-08-25 06:00:00,3077.477,1315.518,1301.803,2903.611,946.548,1712.045,611.94,1879.601,13748.543
2021-08-25 06:00:00,2021-08-25 07:00:00,3289.522,1405.623,1417.197,3103.89,998.874,1815.803,662.508,2006.383,14699.8
2021-08-25 07:00:00,2021-08-25 08:00:00,3580.357,1537.223,1525.316,3348.534,1106.541,1980.502,673.625,2147.49,15899.588
2021-08-25 08:00:00,2021-08-25 09:00:00,3849.723,1669.643,1637.229,3595.23,1219.376,2135.972,635.686,2242.867,16985.726
2021-08-25 09:00:00,2021-08-25 10:00:00,4133.435,1744.755,1734.872,3787.778,1328.261,2289.089,580.916,2304.114,17903.220
2021-08-25 10:00:00,2021-08-25 11:00:00,4441.067,1832.704,1845.032,3971.698,1435.164,2443.413,548.145,2389.349,18906.572
2021-08-25 11:00:00,2021-08-25 12:00:00,4767.931,1888.973,1950.578,4151.338,1522.614,2609.216,551.074,2500.433,19942.157
2021-08-25 12:00:00,2021-08-25 13:00:00,5080.463,1938.939,2040.164,4302.998,1590.15,2755.031,571.02,2614.819,20893.584
2021-08-25 13:00:00,2021-08-25 14:00:00,5406.565,1976.322,2118.9,4449.114,1649.516,2890.569,594.697,2732.053,21817.736
2021-08-25 14:00:00,2021-08-25 15:00:00,5612.816,1989.171,2182.583,4565.077,1689.922,2988.567,618.861,2836.177,22483.174
2021-08-25 15:00:00,2021-08-25 16:00:00,5761.248,1998.738,2220.771,4667.779,1708.154,3068.245,659.869,2928.762,23013.566
2021-08-25 16:00:00,2021-08-25 17:00:00,5855.635,2008.23,2235.824,4703.366,1697.565,3114.015,734.75,2988.848,23338.233
2021-08-25 17:00:00,2021-08-25 18:00:00,5883.412,2008.875,2230.984,4695.893,1678.461,3143.283,822.939,3054.07,23517.917
2021-08-25 18:00:00,2021-08-25 19:00:00,5725.039,1959.635,2175.716,4518.272,1632.278,3073.326,867.669,3033.134,22985.069
2021-08-25 19:00:00,2021-08-25 20:00:00,5471.185,1905.564,2092.091,4371.735,1571.309,2967.543,872.917,2948.61,22200.954
2021-08-25 20:00:00,2021-08-25 21:00:00,5231.429,1841.045,2010.318,4206.102,1503.641,2827.097,857.082,2826.498,21303.212
2021-08-25 21:00:00,2021-08-25 22:00:00,4808.714,1709.849,1846.077,3973.049,1402.647,2604.403,821.936,2655.191,19821.866
2021-08-25 22:00:00,2021-08-25 23:00:00,4364.034,1581.468,1665.944,3675.588,1278.631,2347.033,769.153,2433.289,18115.140
2021-08-25 23:00:00,2021-08-26 00:00:00,3950.433,1446.684,1513.175,3393.27,1163.18,2115.643,707.262,2224.852,16514.499
2021-08-26 00:00:00,2021-08-26 01:00:00,3611.628,1359.701,1405.436,3174.963,1073.751,1939.939,665.462,2070.452,15301.332
2021-08-26 01:00:00,2021-08-26 02:00:00,3381.47,1327.209,1330.943,2994.787,1008.724,1811.268,638.985,1955.03,14448.416
2021-08-26 02:00:00,2021-08-26 03:00:00,3220.949,1286.353,1281.601,2888.99,960.723,1726.504,624.015,1882.995,13872.13
2021-08-26 03:00:00,2021-08-26 04:00:00,3128.092,1264.238,1256.713,2822.202,931.118,1677.154,616.274,1834.989,13530.780
2021-08-26 04:00:00,2021-08-26 05:00:00,3110.603,1275.068,1266.452,2837.201,927.8,1673.187,623.535,1836.081,13549.927
2021-08-26 05:00:00,2021-08-26 06:00:00,3241.984,1341.086,1332.242,2948.883,959.988,1731.45,656.205,1921.266,14133.104
2021-08-26 06:00:00,2021-08-26 07:00:00,3485.986,1436.419,1443.719,3150.992,1016.828,1838.608,709.756,2059.242,15141.550
2021-08-26 07:00:00,2021-08-26 08:00:00,3789.353,1583.655,1571.057,3397.473,1120.022,2007.007,733.349,2203.385,16405.301
2021-08-26 08:00:00,2021-08-26 09:00:00,4101.049,1684.888,1704.137,3683.908,1231.787,2174.079,715.924,2329.321,17625.093
2021-08-26 09:00:00,2021-08-26 10:00:00,4439.968,1789.667,1834.339,3950.007,1348.913,2344.523,670.78,2425.693,18803.89
2021-08-26 10:00:00,2021-08-26 11:00:00,4847.922,1885.818,1977.704,4197.23,1475.246,2534.718,650.084,2569.303,20138.025
2021-08-26 11:00:00,2021-08-26 12:00:00,5241.26,1973.001,2108.278,4424.657,1582.862,2732.695,638.968,2724.501,21426.222
2021-08-26 12:00:00,2021-08-26 13:00:00,5567.495,2029.155,2219.81,4619.448,1667.302,2899.961,654.548,2861.072,22518.791
2021-08-26 13:00:00,2021-08-26 14:00:00,5836.458,2060.855,2308.445,4786.841,1738.672,3047.307,687.333,2989.823,23455.734
2021-08-26 14:00:00,2021-08-26 15:00:00,6059.877,2080.138,2364.275,4910.018,1783.511,3154.287,722.687,3095.974,24170.767
2021-08-26 15:00:00,2021-08-26 16:00:00,6160.675,2075.753,2386.518,4994.675,1806.338,3243.885,753.066,3168.13,24589.04
2021-08-26 16:00:00,2021-08-26 17:00:00,6172.092,2078.063,2378.499,4969.307,1789.386,3272.888,796.993,3192.48,24649.708
2021-08-26 17:00:00,2021-08-26 18:00:00,6195.953,2061.817,2364.885,4950.665,1772.077,3303.04,844.325,3223.865,24716.627
2021-08-26 18:00:00,2021-08-26 19:00:00,6071.244,2011.395,2320.594,4780.852,1723.674,3238.955,884.834,3198.954,24230.502
2021-08-26 19:00:00,2021-08-26 20:00:00,5878.415,1991.224,2259.225,4701.278,1681.568,3161.141,886.031,3170.98,23729.862
2021-08-26 20:00:00,2021-08-26 21:00:00,5652.616,1946.696,2183.599,4583.132,1622.926,3041.309,875.738,3071.198,22977.214
