timestamp_begin_et,timestamp_end_et,ZONE G,ZONE F,ZONE E,ZONE A,ZONE B,ZONE C,ZONE D,ZONE H,ZONE I,ZONE K,ZONE J,System Total
2021-06-12 13:00:00,2021-06-12 14:00:00,959.00,1234,746,1619,973,1551,566,261.00,597.00,2102.00,4955.00,15563
2021-06-12 14:00:00,2021-06-12 15:00:00,984.00,1246,785,1714,1004,1607,572,281.00,614.00,2228.00,5141.00,16176
2021-06-12 15:00:00,2021-06-12 16:00:00,991.00,1242,788,1783,1039,1658,579,288.00,635.00,2298.00,5251.00,16552
2021-06-12 16:00:00,2021-06-12 17:00:00,1014.00,1232,799,1827,1059,1668,579,296.00,635.00,2260.00,5337.00,16706
2021-06-12 17:00:00,2021-06-12 18:00:00,1024.00,1200,796,1876,1084,1665,576,298.00,631.00,2226.00,5339.00,16715
2021-06-12 18:00:00,2021-06-12 19:00:00,1006.00,1211,793,1918,1107,1709,568,296.00,631.00,2282.00,5263.00,16784
2021-06-12 19:00:00,2021-06-12 20:00:00,985.00,1246,789,1965,1138,1726,582,290.00,633.00,2341.00,5207.00,16902
2021-06-12 20:00:00,2021-06-12 21:00:00,971.00,1276,789,2004,1171,1775,580,286.00,633.00,2413.00,5170.00,17068
2021-06-12 21:00:00,2021-06-12 22:00:00,994.00,1350,822,2060,1207,1839,580,283.00,624.00,2402.00,5117.00,17278
2021-06-12 22:00:00,2021-06-12 23:00:00,1029.00,1453,863,2091,1241,1898,601,283.00,611.00,2404.00,5145.00,17619
2021-06-12 23:00:00,2021-06-13 00:00:00,1056.00,1522,889,2066,1256,1950,606,280.00,609.00,2411.00,5167.00,17812
2021-06-13 00:00:00,2021-06-13 01:00:00,1078.00,1531,900,2011,1239,1939,599,278.00,615.00,2393.00,5132.00,17715
2021-06-13 01:00:00,2021-06-13 02:00:00,1068.00,1493,873,1917,1185,1853,595,279.00,607.00,2369.00,5099.00,17338
2021-06-13 02:00:00,2021-06-13 03:00:00,1051.00,1464,858,1862,1148,1824,586,282.00,604.00,2343.00,5059.00,17081
2021-06-13 03:00:00,2021-06-13 04:00:00,989.00,1379,802,1774,1077,1719,568,270.00,586.00,2209.00,4917.00,16290
2021-06-13 04:00:00,2021-06-13 05:00:00,916.00,1290,735,1658,992,1595,558,245.00,551.00,2033.00,4739.00,15312
2021-06-13 05:00:00,2021-06-13 06:00:00,850.00,1217,691,1557,926,1500,537,220.00,512.00,1883.00,4556.00,14449
2021-06-13 06:00:00,2021-06-13 07:00:00,806.00,1165,638,1481,878,1432,533,207.00,487.00,1778.00,4373.00,13778
2021-06-13 07:00:00,2021-06-13 08:00:00,773.00,1125,607,1436,854,1387,522,195.00,468.00,1706.00,4237.00,13310
2021-06-13 08:00:00,2021-06-13 09:00:00,752.00,1109,596,1409,838,1361,522,193.00,453.00,1667.00,4142.00,13042
2021-06-13 09:00:00,2021-06-13 10:00:00,742.00,1105,592,1392,828,1358,520,188.00,452.00,1656.00,4079.00,12912
2021-06-13 10:00:00,2021-06-13 11:00:00,738.00,1103,597,1378,817,1348,510,188.00,451.00,1633.00,4055.00,12818
2021-06-13 11:00:00,2021-06-13 12:00:00,740.00,1105,616,1387,821,1372,514,189.00,469.00,1638.00,4138.00,12989
2021-06-13 12:00:00,2021-06-13 13:00:00,769.00,1129,656,1430,858,1409,524,199.00,496.00,1690.00,4327.00,13487
2021-06-13 13:00:00,2021-06-13 14:00:00,816.00,1160,697,1527,907,1482,535,219.00,527.00,1793.00,4582.00,14245
2021-06-13 14:00:00,2021-06-13 15:00:00,884.00,1174,734,1633,971,1556,547,242.00,546.00,1902.00,4853.00,15042
2021-06-13 15:00:00,2021-06-13 16:00:00,942.00,1207,758,1734,1035,1617,558,260.00,591.00,2027.00,5124.00,15853
2021-06-13 16:00:00,2021-06-13 17:00:00,983.00,1263,781,1821,1099,1677,569,276.00,620.00,2195.00,5297.00,16581
2021-06-13 17:00:00,2021-06-13 18:00:00,1003.00,1304,799,1909,1166,1759,579,293.00,653.00,2367.00,5400.00,17232
2021-06-13 18:00:00,2021-06-13 19:00:00,996.00,1321,792,1978,1221,1815,575,296.00,655.00,2456.00,5446.00,17551
2021-06-13 19:00:00,2021-06-13 20:00:00,1005.00,1362,795,2028,1277,1862,585,309.00,664.00,2584.00,5414.00,17885
2021-06-13 20:00:00,2021-06-13 21:00:00,1031.00,1424,815,2075,1332,1940,577,312.00,656.00,2608.00,5327.00,18097
2021-06-13 21:00:00,2021-06-13 22:00:00,1057.00,1520,859,2138,1375,2031,586,306.00,652.00,2539.00,5287.00,18350
2021-06-13 22:00:00,2021-06-13 23:00:00,1116.00,1633,922,2172,1412,2138,619,305.00,647.00,2562.00,5283.00,18809
2021-06-13 23:00:00,2021-06-14 00:00:00,1152.00,1697,946,2148,1438,2179,626,307.00,639.00,2538.00,5285.00,18955
2021-06-14 00:00:00,2021-06-14 01:00:00,1159.00,1693,948,2069,1406,2154,616,303.00,632.00,2502.00,5285.00,18767
2021-06-14 01:00:00,2021-06-14 02:00:00,1152.00,1662,942,1996,1368,2120,617,306.00,647.00,2503.00,5293.00,18606
2021-06-14 02:00:00,2021-06-14 03:00:00,1131.00,1625,924,1957,1332,2058,617,301.00,644.00,2456.00,5268.00,18313
2021-06-14 03:00:00,2021-06-14 04:00:00,1048.00,1508,874,1860,1246,1928,590,278.00,615.00,2302.00,5119.00,17368
2021-06-14 04:00:00,2021-06-14 05:00:00,961.00,1394,819,1728,1143,1811,573,246.00,577.00,2102.00,4906.00,16260
2021-06-14 05:00:00,2021-06-14 06:00:00,892.00,1294,756,1620,1058,1699,560,226.00,543.00,1946.00,4704.00,15298
2021-06-14 06:00:00,2021-06-14 07:00:00,841.00,1244,743,1539,998,1609,570,214.00,522.00,1856.00,4517.00,14653
2021-06-14 07:00:00,2021-06-14 08:00:00,813.00,1210,716,1486,962,1561,551,208.00,505.00,1805.00,4389.00,14206
2021-06-14 08:00:00,2021-06-14 09:00:00,801.00,1186,694,1455,941,1538,537,204.00,498.00,1777.00,4333.00,13964
2021-06-14 09:00:00,2021-06-14 10:00:00,802.00,1194,708,1461,939,1550,538,205.00,504.00,1798.00,4362.00,14061
2021-06-14 10:00:00,2021-06-14 11:00:00,843.00,1242,744,1498,961,1618,553,216.00,522.00,1872.00,4569.00,14638
2021-06-14 11:00:00,2021-06-14 12:00:00,901.00,1337,805,1574,1026,1735,562,238.00,564.00,1987.00,4964.00,15693
2021-06-14 12:00:00,2021-06-14 13:00:00,974.00,1424,866,1685,1109,1841,582,263.00,630.00,2183.00,5427.00,16984
2021-06-14 13:00:00,2021-06-14 14:00:00,1025.00,1481,899,1770,1156,1899,584,287.00,677.00,2380.00,5805.00,17963
2021-06-14 14:00:00,2021-06-14 15:00:00,1052.00,1507,911,1822,1211,1918,598,308.00,699.00,2475.00,6014.00,18515
2021-06-14 15:00:00,2021-06-14 16:00:00,1082.00,1509,936,1842,1263,1967,595,317.00,706.00,2555.00,6120.00,18892
2021-06-14 16:00:00,2021-06-14 17:00:00,1130.00,1533,941,1865,1284,2003,607,320.00,716.00,2560.00,6163.00,19122
2021-06-14 17:00:00,2021-06-14 18:00:00,1131.00,1513,934,1824,1262,2055,612,322.00,722.00,2509.00,6220.00,19104
2021-06-14 18:00:00,2021-06-14 19:00:00,1116.00,1501,949,1824,1201,2107,602,317.00,719.00,2498.00,6264.00,19098
2021-06-14 19:00:00,2021-06-14 20:00:00,1095.00,1475,965,1836,1167,2053,600,310.00,706.00,2503.00,6325.00,19035
2021-06-14 20:00:00,2021-06-14 21:00:00,1096.00,1465,978,1855,1176,1968,605,312.00,714.00,2535.00,6389.00,19093
2021-06-14 21:00:00,2021-06-14 22:00:00,1120.00,1507,971,1885,1220,1903,615,319.00,723.00,2584.00,6477.00,19324
2021-06-14 22:00:00,2021-06-14 23:00:00,1178.00,1547,952,1899,1272,1936,620,327.00,736.00,2701.00,6486.00,19654
2021-06-14 23:00:00,2021-06-15 00:00:00,1198.00,1539,933,1854,1267,1972,622,330.00,732.00,2741.00,6292.00,19480
2021-06-15 00:00:00,2021-06-15 01:00:00,1171.00,1507,919,1792,1205,1950,613,331.00,715.00,2694.00,6078.00,18975
2021-06-15 01:00:00,2021-06-15 02:00:00,1141.00,1501,915,1753,1151,1900,605,323.00,712.00,2682.00,5948.00,18631
2021-06-15 02:00:00,2021-06-15 03:00:00,1108.00,1457,887,1743,1123,1855,599,312.00,699.00,2614.00,5826.00,18223
2021-06-15 03:00:00,2021-06-15 04:00:00,1028.00,1368,808,1654,1052,1735,576,286.00,657.00,2417.00,5587.00,17168
2021-06-15 04:00:00,2021-06-15 05:00:00,946.00,1276,736,1548,977,1604,562,259.00,610.00,2204.00,5293.00,16015
2021-06-15 05:00:00,2021-06-15 06:00:00,884.00,1214,719,1480,929,1514,550,239.00,575.00,2037.00,5020.00,15161
2021-06-15 06:00:00,2021-06-15 07:00:00,842.00,1175,690,1449,891,1452,548,224.00,550.00,1933.00,4814.00,14568
2021-06-15 07:00:00,2021-06-15 08:00:00,813.00,1146,664,1423,870,1409,534,214.00,532.00,1867.00,4668.00,14140
2021-06-15 08:00:00,2021-06-15 09:00:00,802.00,1130,660,1399,863,1397,534,211.00,517.00,1842.00,4583.00,13938
2021-06-15 09:00:00,2021-06-15 10:00:00,803.00,1144,662,1418,874,1420,543,213.00,510.00,1860.00,4582.00,14029
2021-06-15 10:00:00,2021-06-15 11:00:00,836.00,1195,705,1469,914,1474,553,218.00,525.00,1923.00,4759.00,14571
2021-06-15 11:00:00,2021-06-15 12:00:00,896.00,1274,775,1544,974,1595,564,242.00,575.00,2051.00,5146.00,15636
2021-06-15 12:00:00,2021-06-15 13:00:00,959.00,1351,819,1627,1044,1699,570,269.00,644.00,2214.00,5614.00,16810
2021-06-15 13:00:00,2021-06-15 14:00:00,988.00,1389,860,1703,1099,1750,577,292.00,691.00,2380.00,6042.00,17771
2021-06-15 14:00:00,2021-06-15 15:00:00,997.00,1384,831,1726,1109,1791,565,306.00,725.00,2489.00,6325.00,18248
2021-06-15 15:00:00,2021-06-15 16:00:00,1016.00,1368,839,1753,1105,1812,563,322.00,759.00,2639.00,6544.00,18720
2021-06-15 16:00:00,2021-06-15 17:00:00,1058.00,1384,851,1782,1099,1840,559,335.00,787.00,2777.00,6724.00,19196
2021-06-15 17:00:00,2021-06-15 18:00:00,1099.00,1394,858,1783,1081,1808,552,352.00,807.00,2822.00,6845.00,19401
2021-06-15 18:00:00,2021-06-15 19:00:00,1163.00,1398,856,1819,1088,1803,558,368.00,834.00,2958.00,6920.00,19765
2021-06-15 19:00:00,2021-06-15 20:00:00,1207.00,1381,860,1827,1089,1768,567,379.00,851.00,3072.00,6967.00,19968
2021-06-15 20:00:00,2021-06-15 21:00:00,1200.00,1406,852,1830,1098,1765,577,389.00,872.00,3218.00,7027.00,20234
2021-06-15 21:00:00,2021-06-15 22:00:00,1236.00,1488,859,1851,1124,1767,576,382.00,885.00,3337.00,7058.00,20563
2021-06-15 22:00:00,2021-06-15 23:00:00,1282.00,1537,866,1861,1163,1788,582,393.00,874.00,3381.00,6996.00,20723
2021-06-15 23:00:00,2021-06-16 00:00:00,1273.00,1557,867,1848,1157,1791,579,389.00,847.00,3336.00,6712.00,20356
2021-06-16 00:00:00,2021-06-16 01:00:00,1234.00,1539,864,1814,1144,1796,583,367.00,802.00,3194.00,6450.00,19787
2021-06-16 01:00:00,2021-06-16 02:00:00,1187.00,1514,888,1752,1117,1762,600,357.00,773.00,3029.00,6169.00,19148
2021-06-16 02:00:00,2021-06-16 03:00:00,1148.00,1471,873,1728,1101,1738,587,345.00,750.00,2899.00,6003.00,18643
2021-06-16 03:00:00,2021-06-16 04:00:00,1051.00,1369,805,1642,1033,1619,573,320.00,697.00,2647.00,5675.00,17431
2021-06-16 04:00:00,2021-06-16 05:00:00,959.00,1275,761,1547,956,1496,566,276.00,631.00,2367.00,5294.00,16128
2021-06-16 05:00:00,2021-06-16 06:00:00,883.00,1199,704,1468,897,1399,556,241.00,584.00,2139.00,4960.00,15030
2021-06-16 06:00:00,2021-06-16 07:00:00,830.00,1144,662,1425,858,1351,548,222.00,545.00,1995.00,4713.00,14293
2021-06-16 07:00:00,2021-06-16 08:00:00,794.00,1112,641,1395,833,1314,542,213.00,524.00,1900.00,4530.00,13798
2021-06-16 08:00:00,2021-06-16 09:00:00,775.00,1095,619,1383,819,1291,534,208.00,505.00,1845.00,4421.00,13495
2021-06-16 09:00:00,2021-06-16 10:00:00,772.00,1105,628,1388,827,1311,540,205.00,500.00,1838.00,4378.00,13492
2021-06-16 10:00:00,2021-06-16 11:00:00,795.00,1146,677,1422,857,1361,552,209.00,510.00,1874.00,4499.00,13902
2021-06-16 11:00:00,2021-06-16 12:00:00,851.00,1232,757,1497,916,1496,563,235.00,553.00,1976.00,4912.00,14988
2021-06-16 12:00:00,2021-06-16 13:00:00,900.00,1292,805,1587,976,1573,582,269.00,602.00,2119.00,5401.00,16106
2021-06-16 13:00:00,2021-06-16 14:00:00,924.00,1276,796,1642,995,1571,581,290.00,648.00,2238.00,5801.00,16762
2021-06-16 14:00:00,2021-06-16 15:00:00,932.00,1242,787,1675,1002,1554,576,302.00,676.00,2322.00,6061.00,17129
2021-06-16 15:00:00,2021-06-16 16:00:00,940.00,1250,796,1700,1013,1569,573,316.00,692.00,2381.00,6173.00,17403
2021-06-16 16:00:00,2021-06-16 17:00:00,939.00,1278,802,1715,1023,1580,580,330.00,701.00,2444.00,6241.00,17633
2021-06-16 17:00:00,2021-06-16 18:00:00,948.00,1266,805,1730,1023,1575,591,336.00,708.00,2510.00,6280.00,17772
2021-06-16 18:00:00,2021-06-16 19:00:00,976.00,1250,801,1752,1032,1573,627,340.00,723.00,2607.00,6329.00,18010
2021-06-16 19:00:00,2021-06-16 20:00:00,1012.00,1256,799,1739,1031,1564,591,351.00,744.00,2732.00,6379.00,18198
2021-06-16 20:00:00,2021-06-16 21:00:00,1062.00,1294,798,1737,1042,1555,589,364.00,764.00,2867.00,6472.00,18544
2021-06-16 21:00:00,2021-06-16 22:00:00,1120.00,1337,829,1753,1075,1580,597,373.00,791.00,3010.00,6562.00,19027
2021-06-16 22:00:00,2021-06-16 23:00:00,1175.00,1394,868,1764,1075,1640,597,384.00,796.00,3119.00,6553.00,19365
2021-06-16 23:00:00,2021-06-17 00:00:00,1203.00,1454,898,1750,1093,1686,600,405.00,738.00,3136.00,6335.00,19298
2021-06-17 00:00:00,2021-06-17 01:00:00,1180.00,1469,898,1739,1081,1687,596,433.00,657.00,3011.00,6114.00,18865
2021-06-17 01:00:00,2021-06-17 02:00:00,1144.00,1442,884,1711,1071,1669,597,416.00,634.00,2854.00,5891.00,18313
2021-06-17 02:00:00,2021-06-17 03:00:00,1103.00,1404,860,1692,1059,1641,597,391.00,622.00,2735.00,5729.00,17833
2021-06-17 03:00:00,2021-06-17 04:00:00,1012.00,1307,810,1616,993,1545,573,361.00,582.00,2489.00,5446.00,16734
2021-06-17 04:00:00,2021-06-17 05:00:00,918.00,1218,724,1525,924,1429,558,319.00,523.00,2219.00,5117.00,15474
2021-06-17 05:00:00,2021-06-17 06:00:00,846.00,1151,676,1454,874,1359,558,268.00,482.00,2006.00,4793.00,14467
2021-06-17 06:00:00,2021-06-17 07:00:00,801.00,1107,653,1407,842,1319,549,240.00,463.00,1861.00,4537.00,13779
2021-06-17 07:00:00,2021-06-17 08:00:00,768.00,1087,652,1378,818,1295,540,241.00,442.00,1768.00,4345.00,13334
2021-06-17 08:00:00,2021-06-17 09:00:00,749.00,1077,650,1367,810,1310,537,236.00,428.00,1722.00,4223.00,13109
2021-06-17 09:00:00,2021-06-17 10:00:00,752.00,1089,656,1369,820,1336,547,233.00,428.00,1723.00,4190.00,13143
2021-06-17 10:00:00,2021-06-17 11:00:00,774.00,1135,695,1408,852,1390,550,244.00,438.00,1753.00,4294.00,13533
2021-06-17 11:00:00,2021-06-17 12:00:00,824.00,1226,767,1494,910,1524,565,269.00,462.00,1861.00,4685.00,14587
2021-06-17 12:00:00,2021-06-17 13:00:00,874.00,1284,809,1580,968,1597,577,306.00,509.00,1991.00,5152.00,15647
2021-06-17 13:00:00,2021-06-17 14:00:00,882.00,1255,807,1632,992,1588,582,327.00,548.00,2089.00,5517.00,16219
2021-06-17 14:00:00,2021-06-17 15:00:00,881.00,1232,808,1697,1014,1582,578,343.00,573.00,2156.00,5768.00,16632
2021-06-17 15:00:00,2021-06-17 16:00:00,877.00,1221,802,1717,1026,1589,575,352.00,596.00,2222.00,5944.00,16921
2021-06-17 16:00:00,2021-06-17 17:00:00,903.00,1243,795,1732,1045,1608,582,361.00,610.00,2298.00,6066.00,17243
2021-06-17 17:00:00,2021-06-17 18:00:00,923.00,1239,783,1740,1060,1626,571,361.00,623.00,2389.00,6142.00,17457
2021-06-17 18:00:00,2021-06-17 19:00:00,956.00,1242,799,1768,1083,1631,575,370.00,636.00,2507.00,6213.00,17780
2021-06-17 19:00:00,2021-06-17 20:00:00,988.00,1264,794,1767,1098,1636,583,386.00,655.00,2637.00,6291.00,18099
2021-06-17 20:00:00,2021-06-17 21:00:00,1045.00,1312,808,1778,1116,1625,594,412.00,678.00,2790.00,6398.00,18556
2021-06-17 21:00:00,2021-06-17 22:00:00,1122.00,1377,831,1789,1146,1663,599,428.00,708.00,2951.00,6527.00,19141
2021-06-17 22:00:00,2021-06-17 23:00:00,1195.00,1475,869,1804,1174,1714,597,436.00,726.00,3081.00,6540.00,19611
2021-06-17 23:00:00,2021-06-18 00:00:00,1235.00,1535,897,1811,1193,1786,599,439.00,713.00,3097.00,6327.00,19632
2021-06-18 00:00:00,2021-06-18 01:00:00,1227.00,1519,901,1790,1197,1808,598,406.00,687.00,2961.00,6103.00,19197
2021-06-18 01:00:00,2021-06-18 02:00:00,1178.00,1489,887,1746,1154,1774,596,394.00,661.00,2807.00,5895.00,18581
2021-06-18 02:00:00,2021-06-18 03:00:00,1142.00,1457,884,1736,1122,1738,603,377.00,640.00,2708.00,5775.00,18182
2021-06-18 03:00:00,2021-06-18 04:00:00,1046.00,1362,833,1665,1048,1624,579,345.00,593.00,2491.00,5541.00,17127
2021-06-18 04:00:00,2021-06-18 05:00:00,944.00,1252,760,1560,968,1496,566,312.00,541.00,2245.00,5238.00,15882
2021-06-18 05:00:00,2021-06-18 06:00:00,860.00,1173,724,1490,907,1408,563,282.00,499.00,2045.00,4934.00,14885
2021-06-18 06:00:00,2021-06-18 07:00:00,802.00,1122,695,1430,866,1355,551,266.00,478.00,1913.00,4683.00,14161
2021-06-18 07:00:00,2021-06-18 08:00:00,771.00,1096,675,1405,841,1330,536,252.00,456.00,1827.00,4509.00,13698
2021-06-18 08:00:00,2021-06-18 09:00:00,757.00,1091,665,1392,832,1323,526,245.00,439.00,1776.00,4399.00,13445
2021-06-18 09:00:00,2021-06-18 10:00:00,757.00,1102,667,1404,841,1346,532,241.00,439.00,1776.00,4364.00,13469
2021-06-18 10:00:00,2021-06-18 11:00:00,774.00,1136,696,1440,873,1396,548,252.00,440.00,1808.00,4493.00,13856
2021-06-18 11:00:00,2021-06-18 12:00:00,827.00,1217,758,1529,933,1507,555,277.00,470.00,1920.00,4892.00,14885
2021-06-18 12:00:00,2021-06-18 13:00:00,879.00,1279,804,1632,1010,1601,573,243.00,605.00,2082.00,5390.00,16098
2021-06-18 13:00:00,2021-06-18 14:00:00,908.00,1295,842,1719,1057,1642,534,265.00,657.00,2244.00,5816.00,16979
2021-06-18 14:00:00,2021-06-18 15:00:00,926.00,1284,851,1769,1087,1667,584,278.00,697.00,2372.00,6098.00,17613
2021-06-18 15:00:00,2021-06-18 16:00:00,945.00,1279,846,1807,1162,1699,584,292.00,728.00,2489.00,6291.00,18122
2021-06-18 16:00:00,2021-06-18 17:00:00,980.00,1299,865,1821,1181,1775,594,311.00,755.00,2618.00,6453.00,18652
2021-06-18 17:00:00,2021-06-18 18:00:00,1048.00,1339,900,1838,1198,1830,590,323.00,778.00,2752.00,6580.00,19176
2021-06-18 18:00:00,2021-06-18 19:00:00,1149.00,1387,916,1850,1210,1880,604,346.00,810.00,2900.00,6703.00,19755
2021-06-18 19:00:00,2021-06-18 20:00:00,1208.00,1462,939,1821,1201,1919,608,364.00,844.00,3063.00,6830.00,20259
2021-06-18 20:00:00,2021-06-18 21:00:00,1308.00,1573,953,1812,1193,1940,601,384.00,880.00,3182.00,6958.00,20784
2021-06-18 21:00:00,2021-06-18 22:00:00,1367.00,1642,984,1831,1186,1930,598,404.00,898.00,3285.00,7068.00,21193
2021-06-18 22:00:00,2021-06-18 23:00:00,1372.00,1656,997,1851,1171,1918,600,399.00,879.00,3287.00,7031.00,21161
2021-06-18 23:00:00,2021-06-19 00:00:00,1361.00,1641,994,1813,1161,1871,605,387.00,844.00,3143.00,6759.00,20579
2021-06-19 00:00:00,2021-06-19 01:00:00,1328.00,1607,978,1795,1155,1850,601,378.00,820.00,3015.00,6512.00,20039
2021-06-19 01:00:00,2021-06-19 02:00:00,1307.00,1595,978,1769,1149,1825,597,373.00,806.00,2939.00,6346.00,19684
2021-06-19 02:00:00,2021-06-19 03:00:00,1270.00,1563,949,1784,1155,1815,602,362.00,791.00,2859.00,6238.00,19388
2021-06-19 03:00:00,2021-06-19 04:00:00,1182.00,1485,889,1721,1106,1727,585,338.00,752.00,2690.00,6016.00,18491
2021-06-19 04:00:00,2021-06-19 05:00:00,1095.00,1404,824,1652,1047,1618,576,305.00,707.00,2475.00,5754.00,17457
2021-06-19 05:00:00,2021-06-19 06:00:00,1016.00,1321,786,1590,996,1545,566,273.00,659.00,2283.00,5475.00,16510
2021-06-19 06:00:00,2021-06-19 07:00:00,958.00,1273,754,1541,957,1497,556,254.00,625.00,2144.00,5248.00,15807
2021-06-19 07:00:00,2021-06-19 08:00:00,913.00,1232,731,1499,933,1459,545,242.00,591.00,2050.00,5048.00,15243
2021-06-19 08:00:00,2021-06-19 09:00:00,887.00,1212,724,1477,917,1438,543,235.00,568.00,1986.00,4865.00,14852
2021-06-19 09:00:00,2021-06-19 10:00:00,876.00,1213,718,1464,900,1440,547,232.00,554.00,1960.00,4784.00,14688
2021-06-19 10:00:00,2021-06-19 11:00:00,868.00,1218,717,1459,898,1452,541,230.00,550.00,1952.00,4774.00,14659
2021-06-19 11:00:00,2021-06-19 12:00:00,890.00,1236,733,1477,921,1496,542,238.00,565.00,1989.00,4893.00,14980
2021-06-19 12:00:00,2021-06-19 13:00:00,949.00,1285,764,1544,974,1579,559,262.00,603.00,2108.00,5167.00,15794
2021-06-19 13:00:00,2021-06-19 14:00:00,1026.00,1357,824,1644,1050,1660,578,296.00,660.00,2338.00,5494.00,16927
2021-06-19 14:00:00,2021-06-19 15:00:00,1113.00,1399,866,1729,1131,1746,587,341.00,723.00,2549.00,5858.00,18042
2021-06-19 15:00:00,2021-06-19 16:00:00,1223.00,1480,879,1801,1192,1809,590,377.00,788.00,2795.00,6246.00,19180
2021-06-19 16:00:00,2021-06-19 17:00:00,1341.00,1531,899,1864,1240,1872,594,417.00,856.00,3124.00,6651.00,20389
2021-06-19 17:00:00,2021-06-19 18:00:00,1430.00,1576,924,1892,1283,1906,598,447.00,913.00,3424.00,6940.00,21333
2021-06-19 18:00:00,2021-06-19 19:00:00,1513.00,1609,948,1910,1321,1941,599,474.00,956.00,3627.00,7092.00,21990
2021-06-19 19:00:00,2021-06-19 20:00:00,1545.00,1641,943,1914,1355,1975,592,494.00,984.00,3810.00,7190.00,22443
2021-06-19 20:00:00,2021-06-19 21:00:00,1595.00,1672,951,1920,1391,2012,580,493.00,1006.00,3934.00,7277.00,22831
2021-06-19 21:00:00,2021-06-19 22:00:00,1612.00,1699,966,1881,1405,2027,584,487.00,991.00,4003.00,7222.00,22877
2021-06-19 22:00:00,2021-06-19 23:00:00,,1753,989,1855,1393,2035,596,,,,,8621
2021-07-01 00:00:00,2021-07-01 01:00:00,1989.00,1939,1150,2160,1594,2346,630,607.00,1327.00,4678.00,9575.00,27995
2021-07-01 01:00:00,2021-07-01 02:00:00,1850.00,1919,1109,2093,1532,2258,621,562.00,1271.00,4441.00,9379.00,27035
2021-07-01 02:00:00,2021-07-01 03:00:00,1749.00,1890,1073,2086,1486,2158,612,513.00,1162.00,4212.00,8855.00,25796
2021-07-01 03:00:00,2021-07-01 04:00:00,1602.00,1764,995,2014,1374,2019,601,472.00,1078.00,3787.00,8144.00,23850
2021-07-01 04:00:00,2021-07-01 05:00:00,1478.00,1638,938,1900,1258,1880,591,428.00,991.00,3395.00,7750.00,22247
2021-07-01 05:00:00,2021-07-01 06:00:00,1358.00,1551,927,1806,1169,1822,577,389.00,923.00,3080.00,7391.00,20993
2021-07-01 06:00:00,2021-07-01 07:00:00,1277.00,1489,880,1725,1100,1753,577,365.00,879.00,2866.00,7070.00,19981
2021-07-01 07:00:00,2021-07-01 08:00:00,1207.00,1444,841,1662,1052,1684,569,340.00,843.00,2698.00,6814.00,19154
2021-07-01 08:00:00,2021-07-01 09:00:00,1158.00,1421,832,1627,1025,1642,561,324.00,816.00,2585.00,6662.00,18653
2021-07-01 09:00:00,2021-07-01 10:00:00,1134.00,1431,830,1617,1022,1674,574,316.00,804.00,2545.00,6622.00,18569
2021-07-01 10:00:00,2021-07-01 11:00:00,1138.00,1469,853,1652,1051,1736,579,317.00,809.00,2559.00,6738.00,18901
2021-07-01 11:00:00,2021-07-01 12:00:00,1175.00,1538,912,1728,1105,1830,587,334.00,843.00,2680.00,7168.00,19900
2021-07-01 12:00:00,2021-07-01 13:00:00,1267.00,1627,970,1828,1191,1920,597,362.00,900.00,2921.00,7639.00,21222
2021-07-01 13:00:00,2021-07-01 14:00:00,1350.00,1673,1012,1930,1271,1979,606,400.00,944.00,3169.00,8009.00,22343
2021-07-01 14:00:00,2021-07-01 15:00:00,1417.00,1713,1035,1951,1309,1997,612,434.00,990.00,3422.00,8380.00,23260
2021-07-01 15:00:00,2021-07-01 16:00:00,1466.00,1726,1054,1991,1332,2043,610,465.00,1047.00,3707.00,8653.00,24094
2021-07-01 16:00:00,2021-07-01 17:00:00,1509.00,1727,1084,2036,1364,2080,617,487.00,1092.00,3907.00,8872.00,24775
2021-07-01 17:00:00,2021-07-01 18:00:00,1491.00,1733,1069,2060,1392,2122,614,486.00,1076.00,4123.00,8890.00,25056
