timestamp_begin_pt,timestamp_end_pt,SCE,VEA,PGAE,SDGE,System Total
2021-12-05 12:00:00,2021-12-05 13:00:00,8888.00,71,9286.00,1720,19965
2021-12-05 13:00:00,2021-12-05 14:00:00,8864.00,75,9302.00,1716,19957
2021-12-05 14:00:00,2021-12-05 15:00:00,8972.00,81,9136.00,1755,19944
2021-12-05 15:00:00,2021-12-05 16:00:00,9210.00,88,9483.00,1815,20596
2021-12-05 16:00:00,2021-12-05 17:00:00,9171.00,85,9892.00,1797,20945
2021-12-05 17:00:00,2021-12-05 18:00:00,9445.00,75,10270.00,1790,21580
2021-12-05 18:00:00,2021-12-05 19:00:00,9544.00,65,11016.00,1712,22337
2021-12-05 19:00:00,2021-12-05 20:00:00,9803.00,56,11169.00,1415,22443
2021-12-05 20:00:00,2021-12-05 21:00:00,9795.00,50,10795.00,1351,21991
2021-12-05 21:00:00,2021-12-05 22:00:00,9660.00,48,10512.00,1459,21679
2021-12-05 22:00:00,2021-12-05 23:00:00,9607.00,48,10358.00,1608,21621
2021-12-05 23:00:00,2021-12-06 00:00:00,9616.00,48,10328.00,1741,21733
2021-12-06 00:00:00,2021-12-06 01:00:00,9953.00,50,10293.00,1992,22288
2021-12-06 01:00:00,2021-12-06 02:00:00,10711.00,57,11050.00,2257,24075
2021-12-06 02:00:00,2021-12-06 03:00:00,11714.00,62,12199.00,2552,26527
2021-12-06 03:00:00,2021-12-06 04:00:00,11805.00,62,12327.00,2560,26754
2021-12-06 04:00:00,2021-12-06 05:00:00,11779.00,61,12167.00,2504,26511
2021-12-06 05:00:00,2021-12-06 06:00:00,11544.00,59,11887.00,2419,25909
2021-12-06 06:00:00,2021-12-06 07:00:00,11232.00,58,11422.00,2299,25011
2021-12-06 07:00:00,2021-12-06 08:00:00,10736.00,56,10691.00,2118,23601
2021-12-06 08:00:00,2021-12-06 09:00:00,10043.00,54,9979.00,1953,22029
2021-12-06 09:00:00,2021-12-06 10:00:00,9612.00,54,9507.00,2011,21184
2021-12-06 10:00:00,2021-12-06 11:00:00,9241.00,56,9241.00,1831,20369
2021-12-06 11:00:00,2021-12-06 12:00:00,9129.00,59,9103.00,1832,20123
2021-12-06 12:00:00,2021-12-06 13:00:00,9034.00,62,9123.00,1764,19983
2021-12-06 13:00:00,2021-12-06 14:00:00,9297.00,69,9415.00,1821,20602
2021-12-06 14:00:00,2021-12-06 15:00:00,9958.00,77,9997.00,1956,21988
2021-12-06 15:00:00,2021-12-06 16:00:00,10845.00,87,11128.00,2151,24211
2021-12-06 16:00:00,2021-12-06 17:00:00,11323.00,86,12025.00,2157,25591
2021-12-06 17:00:00,2021-12-06 18:00:00,11457.00,76,12344.00,1940,25817
2021-12-06 18:00:00,2021-12-06 19:00:00,11614.00,68,12591.00,1803,26076
2021-12-06 19:00:00,2021-12-06 20:00:00,11461.00,62,12738.00,1640,25901
2021-12-06 20:00:00,2021-12-06 21:00:00,11249.00,55,12667.00,1558,25529
2021-12-06 21:00:00,2021-12-06 22:00:00,11405.00,53,12452.00,1571,25481
2021-12-06 22:00:00,2021-12-06 23:00:00,11712.00,53,12279.00,1690,25734
2021-12-06 23:00:00,2021-12-07 00:00:00,11825.00,55,12175.00,1889,25944
2021-12-07 00:00:00,2021-12-07 01:00:00,11870.00,58,12348.00,2211,26487
2021-12-07 01:00:00,2021-12-07 02:00:00,12390.00,65,12938.00,2536,27929
2021-12-07 02:00:00,2021-12-07 03:00:00,13183.00,69,13607.00,2766,29625
2021-12-07 03:00:00,2021-12-07 04:00:00,13024.00,70,13506.00,2750,29350
2021-12-07 04:00:00,2021-12-07 05:00:00,12831.00,69,13206.00,2685,28791
2021-12-07 05:00:00,2021-12-07 06:00:00,12497.00,67,12811.00,2574,27949
2021-12-07 06:00:00,2021-12-07 07:00:00,11961.00,64,12152.00,2425,26602
2021-12-07 07:00:00,2021-12-07 08:00:00,11183.00,60,11243.00,2210,24696
2021-12-07 08:00:00,2021-12-07 09:00:00,10460.00,57,10469.00,2030,23016
2021-12-07 09:00:00,2021-12-07 10:00:00,9908.00,55,9970.00,2107,22040
2021-12-07 10:00:00,2021-12-07 11:00:00,9734.00,55,9573.00,2044,21406
2021-12-07 11:00:00,2021-12-07 12:00:00,9585.00,56,9491.00,2024,21156
2021-12-07 12:00:00,2021-12-07 13:00:00,9446.00,57,9375.00,2028,20906
2021-12-07 13:00:00,2021-12-07 14:00:00,9618.00,61,9443.00,1963,21085
2021-12-07 14:00:00,2021-12-07 15:00:00,10031.00,66,10147.00,1961,22205
2021-12-07 15:00:00,2021-12-07 16:00:00,10809.00,73,11218.00,2144,24244
2021-12-07 16:00:00,2021-12-07 17:00:00,11502.00,74,12103.00,2275,25954
2021-12-07 17:00:00,2021-12-07 18:00:00,11787.00,72,12039.00,2345,26243
2021-12-07 18:00:00,2021-12-07 19:00:00,11964.00,69,11909.00,2396,26338
2021-12-07 19:00:00,2021-12-07 20:00:00,12033.00,66,11695.00,2544,26338
2021-12-07 20:00:00,2021-12-07 21:00:00,12111.00,63,11421.00,2590,26185
2021-12-07 21:00:00,2021-12-07 22:00:00,11819.00,63,11233.00,2511,25626
2021-12-07 22:00:00,2021-12-07 23:00:00,11508.00,62,11250.00,2312,25132
2021-12-07 23:00:00,2021-12-08 00:00:00,11289.00,63,11121.00,2344,24817
2021-12-08 00:00:00,2021-12-08 01:00:00,11547.00,67,11451.00,2410,25475
2021-12-08 01:00:00,2021-12-08 02:00:00,12142.00,72,12190.00,2559,26963
2021-12-08 02:00:00,2021-12-08 03:00:00,12993.00,74,13099.00,2796,28962
2021-12-08 03:00:00,2021-12-08 04:00:00,12925.00,73,13114.00,2778,28890
2021-12-08 04:00:00,2021-12-08 05:00:00,12783.00,72,12836.00,2701,28392
2021-12-08 05:00:00,2021-12-08 06:00:00,12456.00,69,12570.00,2601,27696
2021-12-08 06:00:00,2021-12-08 07:00:00,12101.00,65,12033.00,2446,26645
2021-12-08 07:00:00,2021-12-08 08:00:00,11327.00,61,11233.00,2224,24845
2021-12-08 08:00:00,2021-12-08 09:00:00,10671.00,58,10545.00,2039,23313
2021-12-08 09:00:00,2021-12-08 10:00:00,10063.00,57,10048.00,2025,22193
2021-12-08 10:00:00,2021-12-08 11:00:00,9809.00,57,9805.00,1915,21586
2021-12-08 11:00:00,2021-12-08 12:00:00,9752.00,57,9778.00,1852,21439
2021-12-08 12:00:00,2021-12-08 13:00:00,9545.00,58,9995.00,1843,21441
2021-12-08 13:00:00,2021-12-08 14:00:00,9721.00,62,9814.00,1865,21462
2021-12-08 14:00:00,2021-12-08 15:00:00,10323.00,69,10476.00,1975,22843
2021-12-08 15:00:00,2021-12-08 16:00:00,11268.00,77,11445.00,2199,24989
2021-12-08 16:00:00,2021-12-08 17:00:00,11694.00,76,12241.00,2305,26316
2021-12-08 17:00:00,2021-12-08 18:00:00,11584.00,68,12149.00,2031,25832
2021-12-08 18:00:00,2021-12-08 19:00:00,11362.00,60,12144.00,1750,25316
2021-12-08 19:00:00,2021-12-08 20:00:00,11166.00,54,12419.00,1624,25263
2021-12-08 20:00:00,2021-12-08 21:00:00,11120.00,51,11864.00,1575,24610
2021-12-08 21:00:00,2021-12-08 22:00:00,11012.00,50,11796.00,1603,24461
2021-12-08 22:00:00,2021-12-08 23:00:00,11075.00,50,11992.00,1675,24792
2021-12-08 23:00:00,2021-12-09 00:00:00,11308.00,51,12046.00,1854,25259
2021-12-09 00:00:00,2021-12-09 01:00:00,11397.00,53,12160.00,2107,25717
2021-12-09 01:00:00,2021-12-09 02:00:00,12151.00,61,12753.00,2432,27397
2021-12-09 02:00:00,2021-12-09 03:00:00,12992.00,67,13486.00,2715,29260
2021-12-09 03:00:00,2021-12-09 04:00:00,12964.00,67,13408.00,2726,29165
2021-12-09 04:00:00,2021-12-09 05:00:00,12846.00,67,13154.00,2648,28715
2021-12-09 05:00:00,2021-12-09 06:00:00,12527.00,66,12769.00,2568,27930
2021-12-09 06:00:00,2021-12-09 07:00:00,12025.00,65,12159.00,2417,26666
2021-12-09 07:00:00,2021-12-09 08:00:00,11238.00,62,11449.00,2208,24957
2021-12-09 08:00:00,2021-12-09 09:00:00,10510.00,60,10824.00,2040,23434
2021-12-09 09:00:00,2021-12-09 10:00:00,9973.00,58,10839.00,2075,22945
2021-12-09 10:00:00,2021-12-09 11:00:00,9834.00,57,10686.00,2041,22618
2021-12-09 11:00:00,2021-12-09 12:00:00,9596.00,58,10121.00,1985,21760
2021-12-09 12:00:00,2021-12-09 13:00:00,9449.00,58,9830.00,1931,21268
2021-12-09 13:00:00,2021-12-09 14:00:00,9422.00,61,10090.00,1866,21439
2021-12-09 14:00:00,2021-12-09 15:00:00,10026.00,67,10240.00,1926,22259
2021-12-09 15:00:00,2021-12-09 16:00:00,10879.00,73,11208.00,2130,24290
2021-12-09 16:00:00,2021-12-09 17:00:00,11446.00,76,11976.00,2172,25670
2021-12-09 17:00:00,2021-12-09 18:00:00,11874.00,76,12074.00,2154,26178
2021-12-09 18:00:00,2021-12-09 19:00:00,12074.00,76,11744.00,2198,26092
2021-12-09 19:00:00,2021-12-09 20:00:00,12325.00,75,11415.00,2261,26076
2021-12-09 20:00:00,2021-12-09 21:00:00,12456.00,74,11276.00,2298,26104
2021-12-09 21:00:00,2021-12-09 22:00:00,12297.00,74,10967.00,2444,25782
2021-12-09 22:00:00,2021-12-09 23:00:00,12314.00,72,11245.00,2533,26164
2021-12-09 23:00:00,2021-12-10 00:00:00,12251.00,71,10786.00,2558,25666
2021-12-10 00:00:00,2021-12-10 01:00:00,12100.00,72,11301.00,2604,26077
2021-12-10 01:00:00,2021-12-10 02:00:00,12417.00,78,12151.00,2679,27325
2021-12-10 02:00:00,2021-12-10 03:00:00,13198.00,82,13187.00,2810,29277
2021-12-10 03:00:00,2021-12-10 04:00:00,13157.00,81,13284.00,2766,29288
2021-12-10 04:00:00,2021-12-10 05:00:00,12986.00,79,13069.00,2686,28820
2021-12-10 05:00:00,2021-12-10 06:00:00,12662.00,77,12763.00,2575,28077
2021-12-10 06:00:00,2021-12-10 07:00:00,12197.00,76,12282.00,2456,27011
2021-12-10 07:00:00,2021-12-10 08:00:00,11533.00,75,11467.00,2252,25327
2021-12-10 08:00:00,2021-12-10 09:00:00,10839.00,72,10832.00,2043,23786
2021-12-10 09:00:00,2021-12-10 10:00:00,10211.00,72,10526.00,2119,22928
2021-12-10 10:00:00,2021-12-10 11:00:00,9826.00,73,10373.00,2034,22306
2021-12-10 11:00:00,2021-12-10 12:00:00,9648.00,74,10437.00,1886,22045
2021-12-10 12:00:00,2021-12-10 13:00:00,9654.00,77,10349.00,1851,21931
2021-12-10 13:00:00,2021-12-10 14:00:00,9814.00,81,10193.00,1912,22000
2021-12-10 14:00:00,2021-12-10 15:00:00,10440.00,89,10613.00,2046,23188
2021-12-10 15:00:00,2021-12-10 16:00:00,11297.00,98,11691.00,2191,25277
2021-12-10 16:00:00,2021-12-10 17:00:00,11698.00,99,12511.00,2112,26420
2021-12-10 17:00:00,2021-12-10 18:00:00,12018.00,93,12030.00,1843,25984
2021-12-10 18:00:00,2021-12-10 19:00:00,11634.00,81,11440.00,1803,24958
2021-12-10 19:00:00,2021-12-10 20:00:00,11380.00,70,11046.00,1673,24169
2021-12-10 20:00:00,2021-12-10 21:00:00,11682.00,64,10768.00,1652,24166
2021-12-10 21:00:00,2021-12-10 22:00:00,11838.00,60,10433.00,1967,24298
2021-12-10 22:00:00,2021-12-10 23:00:00,11427.00,58,10204.00,2062,23751
2021-12-10 23:00:00,2021-12-11 00:00:00,11141.00,58,10442.00,2221,23862
2021-12-11 00:00:00,2021-12-11 01:00:00,11253.00,62,10941.00,2197,24453
2021-12-11 01:00:00,2021-12-11 02:00:00,11954.00,73,12028.00,2442,26497
2021-12-11 02:00:00,2021-12-11 03:00:00,12996.00,83,13078.00,2728,28885
2021-12-11 03:00:00,2021-12-11 04:00:00,13030.00,86,13138.00,2729,28983
2021-12-11 04:00:00,2021-12-11 05:00:00,12889.00,88,12907.00,2666,28550
2021-12-11 05:00:00,2021-12-11 06:00:00,12677.00,89,12665.00,2720,28151
2021-12-11 06:00:00,2021-12-11 07:00:00,12388.00,89,12298.00,2563,27338
2021-12-11 07:00:00,2021-12-11 08:00:00,11747.00,87,11602.00,2436,25872
2021-12-11 08:00:00,2021-12-11 09:00:00,11056.00,87,10903.00,2339,24385
2021-12-11 09:00:00,2021-12-11 10:00:00,10505.00,87,10426.00,2109,23127
2021-12-11 10:00:00,2021-12-11 11:00:00,10110.00,89,10052.00,2009,22260
2021-12-11 11:00:00,2021-12-11 12:00:00,9923.00,91,9828.00,1927,21769
2021-12-11 12:00:00,2021-12-11 13:00:00,9852.00,93,9778.00,1905,21628
2021-12-11 13:00:00,2021-12-11 14:00:00,9900.00,98,9828.00,1886,21712
2021-12-11 14:00:00,2021-12-11 15:00:00,10096.00,105,10080.00,1942,22223
2021-12-11 15:00:00,2021-12-11 16:00:00,10509.00,111,10728.00,2030,23378
2021-12-11 16:00:00,2021-12-11 17:00:00,10512.00,113,11022.00,1923,23570
2021-12-11 17:00:00,2021-12-11 18:00:00,10476.00,100,10820.00,1706,23102
2021-12-11 18:00:00,2021-12-11 19:00:00,10315.00,87,10790.00,1572,22764
2021-12-11 19:00:00,2021-12-11 20:00:00,9895.00,75,10811.00,1428,22209
2021-12-11 20:00:00,2021-12-11 21:00:00,9641.00,66,10416.00,1318,21441
2021-12-11 21:00:00,2021-12-11 22:00:00,9494.00,60,10271.00,1318,21143
2021-12-11 22:00:00,2021-12-11 23:00:00,9561.00,57,10319.00,1401,21338
2021-12-11 23:00:00,2021-12-12 00:00:00,9766.00,59,10270.00,1673,21768
2021-12-12 00:00:00,2021-12-12 01:00:00,10019.00,64,10354.00,1979,22416
2021-12-12 01:00:00,2021-12-12 02:00:00,10879.00,74,11341.00,2271,24565
2021-12-12 02:00:00,2021-12-12 03:00:00,11979.00,83,12396.00,2531,26989
2021-12-12 03:00:00,2021-12-12 04:00:00,12060.00,85,12460.00,2621,27226
2021-12-12 04:00:00,2021-12-12 05:00:00,12024.00,87,12352.00,2556,27019
2021-12-12 05:00:00,2021-12-12 06:00:00,11838.00,90,12090.00,2489,26507
2021-12-12 06:00:00,2021-12-12 07:00:00,11619.00,90,11789.00,2403,25901
2021-12-12 07:00:00,2021-12-12 08:00:00,11211.00,89,11219.00,2262,24781
2021-12-12 08:00:00,2021-12-12 09:00:00,10647.00,88,10550.00,2119,23404
2021-12-12 09:00:00,2021-12-12 10:00:00,10120.00,89,10051.00,2032,22292
2021-12-12 10:00:00,2021-12-12 11:00:00,9747.00,90,9806.00,1933,21576
2021-12-12 11:00:00,2021-12-12 12:00:00,9607.00,93,9766.00,1880,21346
2021-12-12 12:00:00,2021-12-12 13:00:00,9439.00,96,9734.00,1941,21210
2021-12-12 13:00:00,2021-12-12 14:00:00,9545.00,100,9679.00,1858,21182
2021-12-12 14:00:00,2021-12-12 15:00:00,9598.00,106,9822.00,1908,21434
2021-12-12 15:00:00,2021-12-12 16:00:00,9882.00,113,10191.00,2002,22188
2021-12-12 16:00:00,2021-12-12 17:00:00,9920.00,112,10611.00,1965,22608
2021-12-12 17:00:00,2021-12-12 18:00:00,9916.00,100,11008.00,1787,22811
2021-12-12 18:00:00,2021-12-12 19:00:00,9680.00,87,11170.00,1650,22587
2021-12-12 19:00:00,2021-12-12 20:00:00,9376.00,75,11284.00,1331,22066
2021-12-12 20:00:00,2021-12-12 21:00:00,9242.00,66,11372.00,1141,21821
2021-12-12 21:00:00,2021-12-12 22:00:00,9250.00,60,11348.00,1225,21883
2021-12-12 22:00:00,2021-12-12 23:00:00,9229.00,57,11552.00,1389,22227
2021-12-12 23:00:00,2021-12-13 00:00:00,9459.00,56,11454.00,1725,22694
2021-12-13 00:00:00,2021-12-13 01:00:00,9753.00,58,11496.00,2113,23420
2021-12-13 01:00:00,2021-12-13 02:00:00,10801.00,70,12135.00,2553,25559
2021-12-13 02:00:00,2021-12-13 03:00:00,11972.00,80,12965.00,2625,27642
2021-12-13 03:00:00,2021-12-13 04:00:00,12072.00,83,12936.00,2647,27738
2021-12-13 04:00:00,2021-12-13 05:00:00,12060.00,85,12672.00,2621,27438
2021-12-13 05:00:00,2021-12-13 06:00:00,11944.00,85,12323.00,2551,26903
2021-12-13 06:00:00,2021-12-13 07:00:00,11636.00,84,11818.00,2452,25990
2021-12-13 07:00:00,2021-12-13 08:00:00,10998.00,82,11100.00,2233,24413
2021-12-13 08:00:00,2021-12-13 09:00:00,10364.00,81,10566.00,2039,23050
2021-12-13 09:00:00,2021-12-13 10:00:00,9988.00,82,10314.00,2016,22400
2021-12-13 10:00:00,2021-12-13 11:00:00,9688.00,83,10270.00,1971,22012
2021-12-13 11:00:00,2021-12-13 12:00:00,9653.00,84,10037.00,1938,21712
2021-12-13 12:00:00,2021-12-13 13:00:00,9592.00,88,9818.00,1855,21353
2021-12-13 13:00:00,2021-12-13 14:00:00,9885.00,94,9969.00,1907,21855
2021-12-13 14:00:00,2021-12-13 15:00:00,10475.00,103,10491.00,2092,23161
2021-12-13 15:00:00,2021-12-13 16:00:00,11443.00,112,11275.00,2289,25119
2021-12-13 16:00:00,2021-12-13 17:00:00,12081.00,111,12231.00,2339,26762
2021-12-13 17:00:00,2021-12-13 18:00:00,12453.00,100,12533.00,2244,27330
2021-12-13 18:00:00,2021-12-13 19:00:00,12559.00,85,12652.00,2204,27500
2021-12-13 19:00:00,2021-12-13 20:00:00,12461.00,78,12806.00,2196,27541
2021-12-13 20:00:00,2021-12-13 21:00:00,12412.00,72,12788.00,2366,27638
2021-12-13 21:00:00,2021-12-13 22:00:00,12362.00,70,12813.00,2519,27764
2021-12-13 22:00:00,2021-12-13 23:00:00,12364.00,68,12930.00,2496,27858
2021-12-13 23:00:00,2021-12-14 00:00:00,12489.00,70,12913.00,2547,28019
2021-12-14 00:00:00,2021-12-14 01:00:00,12501.00,75,13026.00,2687,28289
2021-12-14 01:00:00,2021-12-14 02:00:00,12984.00,82,13389.00,2940,29395
2021-12-14 02:00:00,2021-12-14 03:00:00,13648.00,86,13930.00,2964,30628
2021-12-14 03:00:00,2021-12-14 04:00:00,13579.00,85,13921.00,2930,30515
2021-12-14 04:00:00,2021-12-14 05:00:00,13414.00,84,13592.00,2857,29947
2021-12-14 05:00:00,2021-12-14 06:00:00,13133.00,82,13193.00,2734,29142
2021-12-14 06:00:00,2021-12-14 07:00:00,12643.00,78,12516.00,2578,27815
2021-12-14 07:00:00,2021-12-14 08:00:00,11746.00,74,11658.00,2384,25862
2021-12-14 08:00:00,2021-12-14 09:00:00,11068.00,70,11130.00,2249,24517
2021-12-14 09:00:00,2021-12-14 10:00:00,10402.00,69,10689.00,2043,23203
2021-12-14 10:00:00,2021-12-14 11:00:00,10060.00,69,10672.00,1960,22761
2021-12-14 11:00:00,2021-12-14 12:00:00,9758.00,70,10642.00,1893,22363
2021-12-14 12:00:00,2021-12-14 13:00:00,9636.00,71,10417.00,1936,22060
2021-12-14 13:00:00,2021-12-14 14:00:00,9814.00,74,10092.00,2057,22037
2021-12-14 14:00:00,2021-12-14 15:00:00,10332.00,80,10628.00,2039,23079
2021-12-14 15:00:00,2021-12-14 16:00:00,11373.00,85,11705.00,2261,25424
2021-12-14 16:00:00,2021-12-14 17:00:00,12197.00,88,12603.00,2360,27248
2021-12-14 17:00:00,2021-12-14 18:00:00,12747.00,87,12830.00,2243,27907
2021-12-14 18:00:00,2021-12-14 19:00:00,13116.00,87,12680.00,2238,28121
2021-12-14 19:00:00,2021-12-14 20:00:00,13251.00,86,12227.00,2288,27852
2021-12-14 20:00:00,2021-12-14 21:00:00,13212.00,83,11839.00,2290,27424
2021-12-14 21:00:00,2021-12-14 22:00:00,13202.00,84,11929.00,2373,27588
2021-12-14 22:00:00,2021-12-14 23:00:00,13150.00,82,11916.00,2391,27539
2021-12-14 23:00:00,2021-12-15 00:00:00,12951.00,86,11957.00,2429,27423
2021-12-15 00:00:00,2021-12-15 01:00:00,12818.00,91,12089.00,2589,27587
2021-12-15 01:00:00,2021-12-15 02:00:00,13026.00,96,12982.00,2750,28854
2021-12-15 02:00:00,2021-12-15 03:00:00,13986.00,98,14135.00,2970,31189
2021-12-15 03:00:00,2021-12-15 04:00:00,13900.00,98,14257.00,2971,31226
2021-12-15 04:00:00,2021-12-15 05:00:00,13768.00,97,14052.00,2906,30823
2021-12-15 05:00:00,2021-12-15 06:00:00,13491.00,98,13773.00,2780,30142
2021-12-15 06:00:00,2021-12-15 07:00:00,12982.00,95,13140.00,2614,28831
2021-12-15 07:00:00,2021-12-15 08:00:00,12115.00,91,12240.00,2401,26847
2021-12-15 08:00:00,2021-12-15 09:00:00,11309.00,89,11389.00,2298,25085
2021-12-15 09:00:00,2021-12-15 10:00:00,10777.00,89,10903.00,2145,23914
2021-12-15 10:00:00,2021-12-15 11:00:00,10552.00,91,10584.00,2096,23323
2021-12-15 11:00:00,2021-12-15 12:00:00,10452.00,93,10302.00,2078,22925
2021-12-15 12:00:00,2021-12-15 13:00:00,10332.00,96,10309.00,2050,22787
2021-12-15 13:00:00,2021-12-15 14:00:00,10531.00,102,10476.00,2089,23198
2021-12-15 14:00:00,2021-12-15 15:00:00,11181.00,110,11051.00,2171,24513
2021-12-15 15:00:00,2021-12-15 16:00:00,12253.00,120,12147.00,2422,26942
2021-12-15 16:00:00,2021-12-15 17:00:00,12669.00,120,12928.00,2381,28098
2021-12-15 17:00:00,2021-12-15 18:00:00,12689.00,107,12630.00,2116,27542
2021-12-15 18:00:00,2021-12-15 19:00:00,12178.00,98,11982.00,1949,26207
2021-12-15 19:00:00,2021-12-15 20:00:00,11696.00,89,11563.00,1819,25167
2021-12-15 20:00:00,2021-12-15 21:00:00,11177.00,81,11982.00,1721,24961
2021-12-15 21:00:00,2021-12-15 22:00:00,11065.00,73,12314.00,1739,25191
2021-12-15 22:00:00,2021-12-15 23:00:00,11115.00,70,12556.00,1786,25527
2021-12-15 23:00:00,2021-12-16 00:00:00,11336.00,70,12540.00,2075,26021
2021-12-16 00:00:00,2021-12-16 01:00:00,11673.00,73,12693.00,2488,26927
2021-12-16 01:00:00,2021-12-16 02:00:00,12599.00,86,13391.00,2656,28732
2021-12-16 02:00:00,2021-12-16 03:00:00,13779.00,97,14306.00,2914,31096
2021-12-16 03:00:00,2021-12-16 04:00:00,13788.00,101,14288.00,2954,31131
2021-12-16 04:00:00,2021-12-16 05:00:00,13742.00,103,14003.00,2918,30766
2021-12-16 05:00:00,2021-12-16 06:00:00,13578.00,104,13601.00,2847,30130
2021-12-16 06:00:00,2021-12-16 07:00:00,13173.00,102,12980.00,2712,28967
2021-12-16 07:00:00,2021-12-16 08:00:00,12356.00,99,12161.00,2538,27154
2021-12-16 08:00:00,2021-12-16 09:00:00,11577.00,97,11365.00,2287,25326
2021-12-16 09:00:00,2021-12-16 10:00:00,11147.00,98,10798.00,2171,24214
2021-12-16 10:00:00,2021-12-16 11:00:00,10817.00,99,10360.00,2118,23394
2021-12-16 11:00:00,2021-12-16 12:00:00,10491.00,100,10126.00,2043,22760
2021-12-16 12:00:00,2021-12-16 13:00:00,10476.00,103,10207.00,2052,22838
2021-12-16 13:00:00,2021-12-16 14:00:00,10647.00,109,10257.00,2085,23098
2021-12-16 14:00:00,2021-12-16 15:00:00,11235.00,117,10858.00,2255,24465
2021-12-16 15:00:00,2021-12-16 16:00:00,12257.00,125,11798.00,2515,26695
2021-12-16 16:00:00,2021-12-16 17:00:00,12653.00,123,12579.00,2494,27849
2021-12-16 17:00:00,2021-12-16 18:00:00,12673.00,112,12524.00,2136,27445
2021-12-16 18:00:00,2021-12-16 19:00:00,12461.00,97,12299.00,1935,26792
2021-12-16 19:00:00,2021-12-16 20:00:00,12086.00,85,12003.00,1754,25928
2021-12-16 20:00:00,2021-12-16 21:00:00,11991.00,75,11532.00,1621,25219
2021-12-16 21:00:00,2021-12-16 22:00:00,11899.00,72,11846.00,1540,25357
2021-12-16 22:00:00,2021-12-16 23:00:00,12074.00,70,12406.00,1640,26190
2021-12-16 23:00:00,2021-12-17 00:00:00,12155.00,74,11952.00,1978,26159
2021-12-17 00:00:00,2021-12-17 01:00:00,12180.00,81,11842.00,2476,26579
2021-12-17 01:00:00,2021-12-17 02:00:00,12936.00,89,12707.00,2809,28541
2021-12-17 02:00:00,2021-12-17 03:00:00,13666.00,93,13740.00,2905,30404
2021-12-17 03:00:00,2021-12-17 04:00:00,13615.00,92,13788.00,2968,30463
2021-12-17 04:00:00,2021-12-17 05:00:00,13437.00,93,13525.00,2809,29864
2021-12-17 05:00:00,2021-12-17 06:00:00,13202.00,92,13212.00,2703,29209
2021-12-17 06:00:00,2021-12-17 07:00:00,12847.00,90,12773.00,2584,28294
2021-12-17 07:00:00,2021-12-17 08:00:00,12109.00,87,11966.00,2422,26584
2021-12-17 08:00:00,2021-12-17 09:00:00,11265.00,86,11150.00,2356,24857
2021-12-17 09:00:00,2021-12-17 10:00:00,10340.00,86,11103.00,2279,23808
2021-12-17 10:00:00,2021-12-17 11:00:00,10368.00,88,10380.00,2105,22941
2021-12-17 11:00:00,2021-12-17 12:00:00,10235.00,91,10313.00,2004,22643
2021-12-17 12:00:00,2021-12-17 13:00:00,9828.00,94,10688.00,1936,22546
2021-12-17 13:00:00,2021-12-17 14:00:00,10279.00,101,10504.00,1987,22871
2021-12-17 14:00:00,2021-12-17 15:00:00,10886.00,110,11082.00,2067,24145
2021-12-17 15:00:00,2021-12-17 16:00:00,11826.00,120,12258.00,2284,26488
2021-12-17 16:00:00,2021-12-17 17:00:00,12115.00,118,13121.00,2279,27633
2021-12-17 17:00:00,2021-12-17 18:00:00,12341.00,104,12688.00,2011,27144
2021-12-17 18:00:00,2021-12-17 19:00:00,12246.00,90,12321.00,1745,26402
2021-12-17 19:00:00,2021-12-17 20:00:00,12205.00,80,11767.00,1512,25564
2021-12-17 20:00:00,2021-12-17 21:00:00,11871.00,72,11728.00,1444,25115
2021-12-17 21:00:00,2021-12-17 22:00:00,11588.00,66,11804.00,1433,24891
2021-12-17 22:00:00,2021-12-17 23:00:00,11571.00,63,11486.00,1550,24670
2021-12-17 23:00:00,2021-12-18 00:00:00,11411.00,63,11340.00,1732,24546
2021-12-18 00:00:00,2021-12-18 01:00:00,11376.00,66,11896.00,2124,25462
2021-12-18 01:00:00,2021-12-18 02:00:00,12031.00,78,12729.00,2432,27270
2021-12-18 02:00:00,2021-12-18 03:00:00,12954.00,88,13769.00,2702,29513
2021-12-18 03:00:00,2021-12-18 04:00:00,12963.00,91,13816.00,2686,29556
