timestamp_begin_et,timestamp_end_et,MIDATL,RFC,RTO,SOUTH,WEST,OTHER,System Total
2022-03-27 07:00:00,2022-03-27 08:00:00,766.59,4882.766,5098.499,215.733,4116.176,5.831,15085.595
2022-03-27 08:00:00,2022-03-27 09:00:00,779.995,4804.556,4981.294,176.738,4024.561,6.076,14773.220
2022-03-27 09:00:00,2022-03-27 10:00:00,806.746,5399.621,5584.847,185.226,4592.875,5.676,16574.991
2022-03-27 10:00:00,2022-03-27 11:00:00,840.073,5401.272,5589.309,188.037,4561.199,5.282,16585.172
2022-03-27 11:00:00,2022-03-27 12:00:00,867.295,4919.159,5112.75,193.591,4051.864,4.697,15149.356
2022-03-27 12:00:00,2022-03-27 13:00:00,937.826,4831.827,5072.478,240.651,3894.001,4.797,14981.580
2022-03-27 13:00:00,2022-03-27 14:00:00,931.606,4635.743,4899.007,263.264,3704.137,4.203,14437.960
2022-03-27 14:00:00,2022-03-27 15:00:00,953.468,4645.297,4925.611,280.314,3691.829,4.005,14500.524
2022-03-27 15:00:00,2022-03-27 16:00:00,967.384,4715.776,5004.249,288.473,3748.392,4.008,14728.282
2022-03-27 16:00:00,2022-03-27 17:00:00,991.496,4830.1,5108.948,278.848,3838.604,3.933,15051.929
2022-03-27 17:00:00,2022-03-27 18:00:00,982.893,4869.917,5133.336,263.419,3887.024,3.938,15140.527
2022-03-27 18:00:00,2022-03-27 19:00:00,982.962,4708.865,4976.708,267.843,3725.903,4.459,14666.740
2022-03-27 19:00:00,2022-03-27 20:00:00,976.733,4453.855,4731.679,277.824,3477.122,4.766,13921.979
2022-03-27 20:00:00,2022-03-27 21:00:00,1003.111,3945.407,4226.677,281.27,2942.296,5.116,12403.877
2022-03-27 21:00:00,2022-03-27 22:00:00,1031.169,3337.798,3633.31,295.512,2306.629,5.207,10609.625
2022-03-27 22:00:00,2022-03-27 23:00:00,990.446,2849.029,3142.582,293.553,1858.583,5.19,9139.383
2022-03-27 23:00:00,2022-03-28 00:00:00,965.446,2678.593,2952.996,274.403,1713.147,5.287,8589.872
2022-03-28 00:00:00,2022-03-28 01:00:00,924.642,2607.783,2829.063,221.28,1683.141,4.997,8270.906
2022-03-28 01:00:00,2022-03-28 02:00:00,895.236,2494.882,2692.357,197.475,1599.646,5.208,7884.804
2022-03-28 02:00:00,2022-03-28 03:00:00,815.259,2407.459,2560.148,152.689,1592.2,5.325,7533.08
2022-03-28 03:00:00,2022-03-28 04:00:00,726.736,2331.188,2456.204,125.016,1604.452,5.525,7249.121
2022-03-28 04:00:00,2022-03-28 05:00:00,676.024,2438.358,2552.97,114.612,1762.334,5.955,7550.253
2022-03-28 05:00:00,2022-03-28 06:00:00,623.074,2527.56,2628.349,100.789,1904.486,6.581,7790.839
2022-03-28 06:00:00,2022-03-28 07:00:00,605.245,2627.091,2724.963,97.872,2021.846,7.376,8084.393
2022-03-28 07:00:00,2022-03-28 08:00:00,688.814,3030.361,3126.427,96.066,2341.547,7.611,9290.826
2022-03-28 08:00:00,2022-03-28 09:00:00,795.923,3208.465,3303.167,94.702,2412.542,6.551,9821.350
2022-03-28 09:00:00,2022-03-28 10:00:00,833.767,3246.552,3341.286,94.734,2412.785,6.352,9935.476
2022-03-28 10:00:00,2022-03-28 11:00:00,853.296,3833.536,3929.895,96.359,2980.24,5.679,11699.005
2022-03-28 11:00:00,2022-03-28 12:00:00,873.813,3476.021,3629.79,153.769,2602.208,5.401,10741.002
2022-03-28 12:00:00,2022-03-28 13:00:00,910.342,2958.053,3180.454,222.401,2047.711,5.103,9324.064
2022-03-28 13:00:00,2022-03-28 14:00:00,930.851,2724.808,2988.099,263.291,1793.957,4.707,8705.713
2022-03-28 14:00:00,2022-03-28 15:00:00,983.282,2584.511,2868.209,283.698,1601.229,4.312,8325.241
2022-03-28 15:00:00,2022-03-28 16:00:00,1017.971,2509.112,2797.823,288.711,1491.141,4.025,8108.783
2022-03-28 16:00:00,2022-03-28 17:00:00,1031.532,2446.166,2737.523,291.357,1414.634,4.335,7925.547
2022-03-28 17:00:00,2022-03-28 18:00:00,1037.103,2499.261,2790.953,291.692,1462.158,4.351,8085.518
2022-03-28 18:00:00,2022-03-28 19:00:00,1025.36,2501.796,2798.277,296.481,1476.436,4.662,8103.012
2022-03-28 19:00:00,2022-03-28 20:00:00,988.064,2553.719,2834.531,280.812,1565.655,5.473,8228.254
2022-03-28 20:00:00,2022-03-28 21:00:00,977.517,2721.142,2964.349,243.207,1743.625,5.817,8655.657
2022-03-28 21:00:00,2022-03-28 22:00:00,979.861,2957.386,3156.585,199.199,1977.525,5.594,9276.150
2022-03-28 22:00:00,2022-03-28 23:00:00,980.433,3483.907,3658.772,174.865,2503.474,5.785,10807.236
2022-03-28 23:00:00,2022-03-29 00:00:00,924.564,3863.066,4033.28,170.214,2938.502,5.792,11935.418
2022-03-29 00:00:00,2022-03-29 01:00:00,902.059,3919.134,4076.732,157.598,3017.075,5.712,12078.310
2022-03-29 01:00:00,2022-03-29 02:00:00,885.051,3816.209,3931.461,115.252,2931.158,5.919,11685.050
2022-03-29 02:00:00,2022-03-29 03:00:00,819.279,3291.016,3392.254,101.238,2471.737,5.822,10081.346
2022-03-29 03:00:00,2022-03-29 04:00:00,800.401,3509.902,3606.4,96.498,2709.501,6.034,10728.736
2022-03-29 04:00:00,2022-03-29 05:00:00,776.491,3776.26,3869.756,93.496,2999.769,6.446,11522.218
2022-03-29 05:00:00,2022-03-29 06:00:00,717.091,4155.431,4230.322,74.891,3438.34,6.96,12623.035
2022-03-29 06:00:00,2022-03-29 07:00:00,708.42,4440.407,4498.939,58.532,3731.987,7.766,13446.051
2022-03-29 07:00:00,2022-03-29 08:00:00,695.488,4648.881,4710.397,61.516,3953.393,7.895,14077.570
2022-03-29 08:00:00,2022-03-29 09:00:00,620.818,4787.144,4846.784,59.64,4166.326,7.236,14487.948
2022-03-29 09:00:00,2022-03-29 10:00:00,622.413,5040.387,5153.358,112.971,4417.974,6.662,15353.765
2022-03-29 10:00:00,2022-03-29 11:00:00,681.169,5540.974,5674.27,133.296,4859.805,6.077,16895.591
2022-03-29 11:00:00,2022-03-29 12:00:00,600.883,5934.84,6035.84,101.0,5333.957,5.595,18012.115
2022-03-29 12:00:00,2022-03-29 13:00:00,593.434,6512.567,6601.546,88.979,5919.133,5.204,19720.863
2022-03-29 13:00:00,2022-03-29 14:00:00,562.039,6663.573,6736.732,73.159,6101.534,4.905,20141.942
2022-03-29 14:00:00,2022-03-29 15:00:00,527.354,6823.188,6891.542,68.354,6295.834,4.614,20610.886
2022-03-29 15:00:00,2022-03-29 16:00:00,508.384,6772.707,6828.659,55.952,6264.323,4.523,20434.548
2022-03-29 16:00:00,2022-03-29 17:00:00,430.868,6639.114,6688.32,49.206,6208.246,4.232,20019.986
2022-03-29 17:00:00,2022-03-29 18:00:00,377.196,6763.422,6811.336,47.914,6386.226,4.454,20390.548
2022-03-29 18:00:00,2022-03-29 19:00:00,311.904,6787.183,6829.924,42.741,6475.279,4.763,20451.794
2022-03-29 19:00:00,2022-03-29 20:00:00,226.222,6802.218,6847.727,45.509,6575.996,5.574,20503.246
2022-03-29 20:00:00,2022-03-29 21:00:00,217.455,6805.831,6840.368,34.537,6588.376,6.409,20492.976
2022-03-29 21:00:00,2022-03-29 22:00:00,191.37,6671.081,6678.832,7.751,6479.711,6.298,20035.043
2022-03-29 22:00:00,2022-03-29 23:00:00,162.917,6630.123,6629.522,-0.601,6467.206,6.079,19895.246
2022-03-29 23:00:00,2022-03-30 00:00:00,113.88,6856.293,6859.122,2.829,6742.413,5.593,20580.13
2022-03-30 00:00:00,2022-03-30 01:00:00,95.005,7009.824,7016.019,6.195,6914.819,5.302,21047.164
2022-03-30 01:00:00,2022-03-30 02:00:00,118.842,7013.421,7026.658,13.237,6894.579,5.014,21071.751
2022-03-30 02:00:00,2022-03-30 03:00:00,140.892,6922.883,6935.682,12.799,6781.991,4.923,20799.170
2022-03-30 03:00:00,2022-03-30 04:00:00,161.436,6881.791,6889.979,8.188,6720.355,4.93,20666.679
2022-03-30 04:00:00,2022-03-30 05:00:00,196.813,6789.783,6794.225,4.442,6592.97,5.042,20383.275
2022-03-30 05:00:00,2022-03-30 06:00:00,231.441,6746.222,6754.471,8.249,6514.781,5.766,20260.930
2022-03-30 06:00:00,2022-03-30 07:00:00,293.575,6009.583,6058.48,48.897,5716.008,6.278,18132.821
2022-03-30 07:00:00,2022-03-30 08:00:00,333.028,5639.621,5718.861,79.24,5306.593,6.722,17084.065
2022-03-30 08:00:00,2022-03-30 09:00:00,349.145,6498.999,6543.657,44.658,6149.854,5.89,19592.203
2022-03-30 09:00:00,2022-03-30 10:00:00,343.455,6915.689,6950.432,34.743,6572.234,5.286,20821.839
2022-03-30 10:00:00,2022-03-30 11:00:00,346.032,6997.328,7047.909,50.581,6651.296,4.807,21097.953
2022-03-30 11:00:00,2022-03-30 12:00:00,365.42,7067.322,7114.488,47.166,6701.902,4.123,21300.421
2022-03-30 12:00:00,2022-03-30 13:00:00,436.776,6971.572,7021.054,49.482,6534.796,4.043,21017.723
2022-03-30 13:00:00,2022-03-30 14:00:00,515.88,6899.304,6968.43,69.126,6383.424,4.327,20840.491
2022-03-30 14:00:00,2022-03-30 15:00:00,560.486,6568.983,6639.42,70.437,6008.497,4.13,19851.953
2022-03-30 15:00:00,2022-03-30 16:00:00,631.374,6912.055,7003.681,91.626,6280.681,3.929,20923.346
2022-03-30 16:00:00,2022-03-30 17:00:00,728.698,6628.827,6761.957,133.13,5900.129,3.855,20156.596
2022-03-30 17:00:00,2022-03-30 18:00:00,818.026,5224.476,5354.301,129.825,4406.45,3.952,15937.03
2022-03-30 18:00:00,2022-03-30 19:00:00,899.112,5329.197,5481.864,152.667,4430.085,4.546,16297.471
2022-03-30 19:00:00,2022-03-30 20:00:00,952.395,4374.18,4532.97,158.79,3421.785,4.756,13444.876
2022-03-30 20:00:00,2022-03-30 21:00:00,1009.067,3995.202,4202.348,207.146,2986.135,4.628,12404.526
2022-03-30 21:00:00,2022-03-30 22:00:00,1022.12,3776.306,4069.882,293.576,2754.186,4.309,11920.379
2022-03-30 22:00:00,2022-03-30 23:00:00,1026.553,5089.216,5390.456,301.24,4062.663,3.812,15873.94
2022-03-30 23:00:00,2022-03-31 00:00:00,982.194,6630.0,6930.836,300.836,5647.806,3.613,20495.285
2022-03-31 00:00:00,2022-03-31 01:00:00,961.871,7273.374,7570.392,297.018,6311.503,3.425,22417.583
2022-03-31 01:00:00,2022-03-31 02:00:00,970.898,7359.718,7650.816,291.098,6388.82,3.436,22664.786
2022-03-31 02:00:00,2022-03-31 03:00:00,975.758,7257.038,7546.352,289.314,6281.28,3.236,22352.978
2022-03-31 03:00:00,2022-03-31 04:00:00,977.662,7690.664,7971.672,281.008,6713.002,3.148,23637.156
2022-03-31 04:00:00,2022-03-31 05:00:00,952.845,7979.898,8271.643,291.745,7027.053,3.458,24526.642
2022-03-31 05:00:00,2022-03-31 06:00:00,894.047,7998.239,8281.149,282.91,7104.192,3.577,24564.114
2022-03-31 06:00:00,2022-03-31 07:00:00,886.503,8011.062,8301.313,290.251,7124.559,4.188,24617.876
2022-03-31 07:00:00,2022-03-31 08:00:00,930.128,8026.676,8324.151,297.475,7096.548,4.256,24679.234
2022-03-31 08:00:00,2022-03-31 09:00:00,916.11,7894.956,8196.566,301.61,6978.846,4.347,24292.435
2022-03-31 09:00:00,2022-03-31 10:00:00,895.606,7558.299,7855.954,297.655,6662.693,4.036,23274.243
2022-03-31 10:00:00,2022-03-31 11:00:00,911.11,7324.889,7618.385,293.496,6413.779,4.437,22566.096
2022-03-31 11:00:00,2022-03-31 12:00:00,917.666,7296.678,7578.431,281.753,6379.012,4.433,22457.973
2022-03-31 12:00:00,2022-03-31 13:00:00,932.205,7229.589,7508.579,278.99,6297.384,4.153,22250.9
2022-03-31 13:00:00,2022-03-31 14:00:00,832.407,6981.991,7272.488,290.497,6149.584,3.943,21530.910
2022-03-31 14:00:00,2022-03-31 15:00:00,777.206,6664.355,6966.544,302.189,5887.149,3.848,20601.291
2022-03-31 15:00:00,2022-03-31 16:00:00,576.24,6147.804,6415.348,267.544,5571.564,4.151,18982.651
2022-03-31 16:00:00,2022-03-31 17:00:00,488.76,5549.381,5835.567,286.186,5060.621,4.179,17224.694
2022-03-31 17:00:00,2022-03-31 18:00:00,422.61,4908.219,5171.56,263.341,4485.609,4.156,15255.495
2022-03-31 18:00:00,2022-03-31 19:00:00,462.18,4623.704,4858.281,234.577,4161.524,4.353,14344.619
2022-03-31 19:00:00,2022-03-31 20:00:00,536.486,4781.353,5014.707,233.354,4244.867,4.464,14815.231
2022-03-31 20:00:00,2022-03-31 21:00:00,623.282,4719.21,5013.883,294.673,4095.928,4.339,14751.315
2022-03-31 21:00:00,2022-03-31 22:00:00,585.774,4471.225,4760.296,289.071,3885.451,4.124,13995.941
2022-03-31 22:00:00,2022-03-31 23:00:00,566.241,4448.65,4745.051,296.401,3882.409,3.424,13942.176
2022-03-31 23:00:00,2022-04-01 00:00:00,586.274,4589.168,4874.825,285.657,4002.894,3.325,14342.143
2022-04-01 00:00:00,2022-04-01 01:00:00,668.375,4552.85,4834.28,281.43,3884.475,3.136,14224.546
2022-04-01 01:00:00,2022-04-01 02:00:00,683.836,4711.041,4989.502,278.461,4027.205,2.846,14692.891
2022-04-01 02:00:00,2022-04-01 03:00:00,617.042,4885.172,5154.109,268.937,4268.13,2.949,15196.339
2022-04-01 03:00:00,2022-04-01 04:00:00,598.798,4937.453,5209.683,272.23,4338.655,3.148,15359.967
2022-04-01 04:00:00,2022-04-01 05:00:00,587.726,4981.085,5276.991,295.906,4393.359,2.969,15538.036
2022-04-01 05:00:00,2022-04-01 06:00:00,485.143,4432.802,4725.666,292.864,3947.659,3.181,13887.315
2022-04-01 06:00:00,2022-04-01 07:00:00,458.819,4270.776,4557.927,287.151,3811.957,3.594,13390.224
2022-04-01 07:00:00,2022-04-01 08:00:00,491.845,4083.747,4364.379,280.632,3591.902,3.964,12816.469
2022-04-01 08:00:00,2022-04-01 09:00:00,577.205,3978.48,4271.584,293.104,3401.275,3.824,12525.472
2022-04-01 09:00:00,2022-04-01 10:00:00,607.128,4063.196,4345.219,282.023,3456.068,3.745,12757.379
2022-04-01 10:00:00,2022-04-01 11:00:00,741.259,4311.109,4577.857,266.748,3569.85,3.842,13470.665
2022-04-01 11:00:00,2022-04-01 12:00:00,700.223,3936.276,4227.369,291.093,3236.053,3.846,12394.860
2022-04-01 12:00:00,2022-04-01 13:00:00,773.447,3877.598,4169.491,291.893,3104.151,4.041,12220.621
2022-04-01 13:00:00,2022-04-01 14:00:00,842.706,3686.234,3969.484,283.25,2843.528,3.832,11629.034
2022-04-01 14:00:00,2022-04-01 15:00:00,908.451,3465.991,3749.957,283.966,2557.54,3.734,10969.639
2022-04-01 15:00:00,2022-04-01 16:00:00,964.154,3273.861,3562.751,288.89,2309.707,3.722,10403.085
2022-04-01 16:00:00,2022-04-01 17:00:00,1017.624,3024.34,3309.576,285.236,2006.716,3.443,9646.935
2022-04-01 17:00:00,2022-04-01 18:00:00,1007.572,2719.614,2997.687,278.073,1712.042,3.356,8718.344
2022-04-01 18:00:00,2022-04-01 19:00:00,1002.215,2377.453,2644.581,267.128,1375.238,3.476,7670.091
2022-04-01 19:00:00,2022-04-01 20:00:00,1043.619,2159.265,2441.028,281.763,1115.646,3.382,7044.703
2022-04-01 20:00:00,2022-04-01 21:00:00,1044.559,2064.507,2312.961,248.454,1019.948,3.449,6693.878
2022-04-01 21:00:00,2022-04-01 22:00:00,1037.201,2060.414,2291.803,231.389,1023.213,3.534,6647.554
2022-04-01 22:00:00,2022-04-01 23:00:00,995.023,2240.126,2420.688,180.562,1245.103,3.227,7084.729
2022-04-01 23:00:00,2022-04-02 00:00:00,961.281,2635.616,2793.74,158.124,1674.335,3.035,8226.131
2022-04-02 00:00:00,2022-04-02 01:00:00,909.134,2794.557,2915.95,121.393,1885.423,3.04,8629.497
2022-04-02 01:00:00,2022-04-02 02:00:00,850.376,2886.355,3009.558,123.203,2035.979,3.147,8908.618
2022-04-02 02:00:00,2022-04-02 03:00:00,731.877,3084.416,3196.492,112.076,2352.539,3.247,9480.647
2022-04-02 03:00:00,2022-04-02 04:00:00,664.73,2982.476,3089.223,106.747,2317.746,3.447,9164.369
2022-04-02 04:00:00,2022-04-02 05:00:00,649.636,2683.32,2765.761,82.441,2033.684,3.557,8218.399
2022-04-02 05:00:00,2022-04-02 06:00:00,576.808,2807.644,2889.008,81.364,2230.836,4.249,8589.909
2022-04-02 06:00:00,2022-04-02 07:00:00,476.216,2979.893,3058.019,78.126,2503.677,4.863,9100.794
2022-04-02 07:00:00,2022-04-02 08:00:00,365.143,3044.987,3120.364,75.377,2679.844,5.238,9290.953
2022-04-02 08:00:00,2022-04-02 09:00:00,302.014,3917.423,3957.609,40.186,3615.409,5.258,11837.899
2022-04-02 09:00:00,2022-04-02 10:00:00,183.732,3739.019,3767.642,28.623,3555.287,4.967,11279.270
2022-04-02 10:00:00,2022-04-02 11:00:00,94.631,3890.693,3894.3,3.607,3796.062,4.593,11683.886
2022-04-02 11:00:00,2022-04-02 12:00:00,39.7,4356.875,4356.969,0.094,4317.175,4.301,13075.114
2022-04-02 12:00:00,2022-04-02 13:00:00,22.598,4505.194,4507.866,2.672,4482.596,3.715,13524.641
2022-04-02 13:00:00,2022-04-02 14:00:00,12.826,3822.466,3823.205,0.739,3809.64,3.706,11472.582
2022-04-02 14:00:00,2022-04-02 15:00:00,9.389,3579.172,3581.594,2.422,3569.783,3.521,10745.881
2022-04-02 15:00:00,2022-04-02 16:00:00,14.711,4105.705,4133.166,27.461,4090.994,3.229,12375.266
2022-04-02 16:00:00,2022-04-02 17:00:00,12.104,4501.065,4520.638,19.573,4488.961,3.351,13545.692
2022-04-02 17:00:00,2022-04-02 18:00:00,24.561,5361.111,5385.603,24.492,5336.55,3.449,16135.766
2022-04-02 18:00:00,2022-04-02 19:00:00,44.968,5833.322,5916.033,82.711,5788.354,3.386,17668.774
2022-04-02 19:00:00,2022-04-02 20:00:00,66.889,5510.168,5588.367,78.199,5443.279,3.477,16690.379
2022-04-02 20:00:00,2022-04-02 21:00:00,112.34,4621.085,4691.751,70.666,4508.745,3.552,14008.139
2022-04-02 21:00:00,2022-04-02 22:00:00,173.02,3987.103,4035.454,48.351,3814.083,3.631,12061.642
2022-04-02 22:00:00,2022-04-02 23:00:00,188.016,3829.17,3863.963,34.793,3641.154,3.523,11560.619
2022-04-02 23:00:00,2022-04-03 00:00:00,190.701,3170.557,3204.75,34.193,2979.856,3.425,9583.482
2022-04-03 00:00:00,2022-04-03 01:00:00,217.599,2971.623,3012.977,41.354,2754.024,3.415,9000.992
2022-04-03 01:00:00,2022-04-03 02:00:00,271.935,3419.156,3460.678,41.522,3147.221,3.229,10343.741
2022-04-03 02:00:00,2022-04-03 03:00:00,361.484,4046.953,4120.719,73.766,3685.469,3.236,12291.627
2022-04-03 03:00:00,2022-04-03 04:00:00,425.647,4276.278,4368.578,92.3,3850.631,3.343,13016.777
2022-04-03 04:00:00,2022-04-03 05:00:00,256.413,3626.708,3680.604,53.896,3370.295,3.252,10991.168
2022-04-03 05:00:00,2022-04-03 06:00:00,197.051,3158.93,3251.084,92.154,2961.879,3.55,9664.648
2022-04-03 06:00:00,2022-04-03 07:00:00,225.92,2745.175,2888.729,143.554,2519.255,3.756,8526.389
2022-04-03 07:00:00,2022-04-03 08:00:00,289.394,2436.057,2633.781,197.724,2146.663,4.347,7707.966
2022-04-03 08:00:00,2022-04-03 09:00:00,403.945,2379.232,2560.903,181.671,1975.287,4.687,7505.725
2022-04-03 09:00:00,2022-04-03 10:00:00,465.478,2044.202,2198.004,153.802,1578.724,4.894,6445.104
2022-04-03 10:00:00,2022-04-03 11:00:00,445.928,1621.767,1821.993,200.226,1175.839,3.623,5269.376
2022-04-03 11:00:00,2022-04-03 12:00:00,467.682,1504.212,1694.964,190.752,1036.53,3.528,4897.668
2022-04-03 12:00:00,2022-04-03 13:00:00,567.645,1687.421,1868.34,180.919,1119.776,3.533,5427.634
2022-04-03 13:00:00,2022-04-03 14:00:00,631.211,1785.576,1998.103,212.527,1154.365,3.226,5785.008
2022-04-03 14:00:00,2022-04-03 15:00:00,704.348,1820.159,2066.836,246.677,1115.811,3.333,5957.164
2022-04-03 15:00:00,2022-04-03 16:00:00,735.711,1815.883,2072.237,256.354,1080.172,3.424,5963.781
2022-04-03 16:00:00,2022-04-03 17:00:00,823.716,1812.029,2070.589,258.56,988.313,3.43,5956.637
2022-04-03 17:00:00,2022-04-03 18:00:00,869.041,1778.25,2043.746,265.496,909.209,3.36,5869.102
2022-04-03 18:00:00,2022-04-03 19:00:00,818.752,1676.316,1946.558,270.242,857.564,3.176,5572.608
2022-04-03 19:00:00,2022-04-03 20:00:00,808.118,1594.048,1849.265,255.217,785.93,3.478,5296.056
2022-04-03 20:00:00,2022-04-03 21:00:00,765.169,1520.134,1743.323,223.189,754.965,3.636,5010.416
2022-04-03 21:00:00,2022-04-03 22:00:00,787.229,1658.8,1874.724,215.924,871.571,3.62,5411.868
2022-04-03 22:00:00,2022-04-03 23:00:00,735.01,2158.205,2354.731,196.526,1423.195,3.328,6870.995
2022-04-03 23:00:00,2022-04-04 00:00:00,654.882,2979.982,3153.371,173.389,2325.1,3.226,9289.95
2022-04-04 00:00:00,2022-04-04 01:00:00,633.958,3648.503,3800.941,152.438,3014.545,3.426,11253.811
2022-04-04 01:00:00,2022-04-04 02:00:00,575.06,4181.419,4310.518,129.099,3606.359,3.146,12805.601
2022-04-04 02:00:00,2022-04-04 03:00:00,485.885,3960.07,4093.314,133.244,3474.185,3.345,12150.043
2022-04-04 03:00:00,2022-04-04 04:00:00,384.062,3759.754,3854.578,94.824,3375.692,3.546,11472.456
2022-04-04 04:00:00,2022-04-04 05:00:00,350.692,4048.013,4096.172,48.159,3697.321,3.961,12244.318
2022-04-04 05:00:00,2022-04-04 06:00:00,292.667,3958.433,4039.957,81.524,3665.766,4.576,12042.923
2022-04-04 06:00:00,2022-04-04 07:00:00,215.407,4290.559,4384.812,94.253,4075.152,5.562,13065.745
2022-04-04 07:00:00,2022-04-04 08:00:00,136.186,4661.679,4758.856,97.177,4525.493,5.522,14184.913
2022-04-04 08:00:00,2022-04-04 09:00:00,73.818,4696.436,4735.598,39.162,4622.618,5.148,14172.780
2022-04-04 09:00:00,2022-04-04 10:00:00,36.745,4801.287,4851.306,50.019,4764.542,4.673,14508.572
2022-04-04 10:00:00,2022-04-04 11:00:00,30.653,5067.324,5081.589,14.265,5036.671,4.111,15234.613
2022-04-04 11:00:00,2022-04-04 12:00:00,10.949,5189.188,5188.004,-1.184,5178.239,3.722,15568.918
2022-04-04 12:00:00,2022-04-04 13:00:00,6.304,5163.445,5161.541,-1.904,5157.141,3.231,15489.758
2022-04-04 13:00:00,2022-04-04 14:00:00,9.289,5110.838,5109.534,-1.304,5101.549,2.844,15332.750
2022-04-04 14:00:00,2022-04-04 15:00:00,18.228,5448.478,5450.13,1.652,5430.25,3.23,16351.968
2022-04-04 15:00:00,2022-04-04 16:00:00,18.051,5025.585,5038.686,13.101,5007.534,2.941,15105.898
2022-04-04 16:00:00,2022-04-04 17:00:00,17.657,3973.025,3989.151,16.126,3955.368,3.156,11954.483
2022-04-04 17:00:00,2022-04-04 18:00:00,22.11,2944.613,2968.107,23.494,2922.503,3.357,8884.184
2022-04-04 18:00:00,2022-04-04 19:00:00,10.398,1918.754,1944.057,25.303,1908.356,3.37,5810.238
2022-04-04 19:00:00,2022-04-04 20:00:00,19.012,1451.103,1513.393,62.29,1432.091,3.865,4481.754
2022-04-04 20:00:00,2022-04-04 21:00:00,17.442,1375.044,1459.18,84.136,1357.602,4.522,4297.926
2022-04-04 21:00:00,2022-04-04 22:00:00,29.467,1294.058,1367.864,73.806,1264.591,3.615,4033.401
2022-04-04 22:00:00,2022-04-04 23:00:00,66.554,1005.447,1066.168,60.721,938.893,3.616,3141.399
2022-04-04 23:00:00,2022-04-05 00:00:00,97.69,721.494,774.23,52.736,623.804,3.419,2273.373
2022-04-05 00:00:00,2022-04-05 01:00:00,116.508,487.586,536.699,49.113,371.078,3.533,1564.517
2022-04-05 01:00:00,2022-04-05 02:00:00,148.686,451.722,509.957,58.235,303.036,3.428,1475.064
2022-04-05 02:00:00,2022-04-05 03:00:00,175.357,497.512,553.378,55.866,322.155,3.442,1607.710
2022-04-05 03:00:00,2022-04-05 04:00:00,176.347,628.125,669.176,41.051,451.778,3.34,1969.817
2022-04-05 04:00:00,2022-04-05 05:00:00,191.407,849.445,929.28,79.835,658.038,3.451,2711.456
2022-04-05 05:00:00,2022-04-05 06:00:00,225.16,1223.226,1301.523,78.297,998.066,3.769,3830.041
2022-04-05 06:00:00,2022-04-05 07:00:00,236.038,1717.687,1787.304,69.617,1481.649,4.67,5296.965
